"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0005838","GO:0005838","proteasome regulatory particle","10/2754","23/17988",0.00116565437714414,0.0181842082834486,0.0147513220592978,"Psmc3/Psmd4/Psmd2/Psmd3/Psmd11/Psmc1/Psmd1/Psmc2/Psmd8/Adrm1",10
"GO:1905354","GO:1905354","exoribonuclease complex","10/2754","23/17988",0.00116565437714414,0.0181842082834486,0.0147513220592978,"Carhsp1/Mtrex/Exosc10/Exosc8/Dis3/Zfc3h1/Exosc1/Zfp36/Las1l/Exosc5",10
"GO:0032587","GO:0032587","ruffle membrane","22/2754","74/17988",0.00121961696864058,0.0186124154779498,0.0150986906186397,"Hip1r/Rac1/Akt2/Inpp5k/Eps8l1/Eps8/Plcg1/Plek/Appl2/Itgb3/Fam107a/Spata13/Twf1/Ptprj/Sh3bgrl3/Fgr/Rps3/Bmx/Dlc1/Tirap/Dnm2/Eef1a1",22
"GO:0000109","GO:0000109","nucleotide-excision repair complex","7/2754","13/17988",0.00142941601414079,0.020867848231638,0.0169283339231011,"Ercc1/Xpa/Rad23b/Xpc/Pold1/Slx4/Xrcc1",7
"GO:0042405","GO:0042405","nuclear inclusion body","7/2754","13/17988",0.00142941601414079,0.020867848231638,0.0169283339231011,"Ranbp2/Tpr/Nxf1/Slf1/Bcl2l2/Nup98/Ifi204",7
"GO:0031252","GO:0031252","cell leading edge","85/2754","407/17988",0.00145658769708014,0.020867848231638,0.0169283339231011,"Ngfr/Hip1r/Rac1/Akt2/Sgce/Insr/Inpp5k/Eps8l1/Actn1/Eps8/Plcg1/Abi3/Mapt/Plek/Appl2/Itgb3/Pecam1/Itgb4/Jmy/Fam107a/Spata13/Lcp1/Myh9/Twf1/Rapgef3/Mylk/Lima1/Washc1/Mapk8ip3/Ablim1/P4hb/Gbf1/Ptprj/Baiap2/Myo1a/Avil/Als2/Cdc42bpa/Scyl3/Tsc1/Pld1/Kcnc4/Sh3bgrl3/Wasf2/Fgr/Prkcz/Pxn/Frmd4b/Gabarapl1/Mtmr14/Iqgap1/Rps3/Gabre/Bmx/Mcf2l/Dlc1/Tirap/Ablim3/Rac2/Dnm2/Dysf/Atp7a/Myo5a/Myo1d/Eef1a1/Ctnna1/Ptk6/Ldb2/Dag1/Dgkz/Kcna2/Stx3/Amot/Atf4/Dmd/Acap2/Ezr/Tln2/Aak1/Kcnh1/Tmod3/Abi1/Bcas3/Flot1/Cd2ap",85
"GO:0005635","GO:0005635","nuclear envelope","90/2754","437/17988",0.00167561140109319,0.0235255840713485,0.0190843319577141,"Ngfr/Tamalin/Kpnb1/Tubb5/Emd/Apoe/Ranbp2/Calr/Lbr/Dtx2/Insr/Tpr/Clic1/Nxf1/Faf1/Ube2i/Dync1h1/Gle1/Tmpo/Psen1/Sirt1/Dnajb12/Canx/Ltc4s/Lpin1/Ern1/Itgb4/Clmn/Mta1/Gtpbp4/Spin1/Anxa7/Anxa11/Xpo4/Bnip3l/Epc1/Npc1/Taf3/Snca/Inpp4a/Tor1aip1/Ahctf1/Maco1/Mtor/Dnajc2/Prkcz/Brap/Dhx37/Anxa4/Ipo5/Tnks/Smad1/Sh3bgrl2/Mlip/Tfdp2/Lmo7/Senp1/Rac2/Pla2g4c/Prickle1/Rif1/Aaas/Sun1/Txlng/Nos1ap/Pcid2/Tnrc18/Cep131/1700012D01Rik/Phf8/Itpr3/Dpy19l3/Ptgs1/Nupl2/Clip1/Nup188/Pom121/Syne3/Ankrd17/Kcnh1/Cep128/Nup98/Rbm15b/Cpne1/Gpx4/Bnip3/Casc3/Seh1l/Syne1/Itprip",90
"GO:0090571","GO:0090571","RNA polymerase II transcription repressor complex","8/2754","17/17988",0.00197972115730859,0.0272502794594241,0.0221058647286676,"Mxd1/Hdac5/Myc/Ddx20/Ctnnbip1/Foxo3/Max/Lin52",8
"GO:0005776","GO:0005776","autophagosome","25/2754","91/17988",0.00203184711375946,0.0274299360357527,0.0222516050312524,"Peg3/Ubqln1/Sqstm1/Lamp2/Nbr1/Gabarap/Jmy/Rab12/Tbc1d5/Washc1/Sting1/Fth1/Gaa/Map1lc3a/Trp53inp1/Wipi2/Gabarapl1/Map1lc3b/Atg9a/Plekhm1/Uvrag/Zfyve1/Wdr81/Ftl1/Aup1",25
"GO:0030136","GO:0030136","clathrin-coated vesicle","30/2754","116/17988",0.00218032201675571,0.0288789821841982,0.0234270945593811,"Ngfr/Hip1r/Epn2/Ocrl/Vwf/Clint1/Plcg1/Dvl2/Edn1/Rab12/Tbc1d5/Rab14/Vps16/Eps15/Rab35/Furin/Rab27a/Dnm2/Atp7a/Synrg/Ap2b1/Dennd1a/Picalm/Hip1/Fcho2/Inpp5f/Ece1/Sort1/Lyz1/Lyz2",30
"GO:0030139","GO:0030139","endocytic vesicle","47/2754","204/17988",0.00223468291064395,0.0290508778383714,0.0235665390771614,"Ngfr/Myo18a/Epn2/Calr/Abca1/Lamp2/Avpr1a/Appl2/Anxa11/Myh9/Rab12/Tbc1d5/Ehd3/Fth1/Rin1/Flnb/Slc11a1/Rab14/Pld1/Stxbp3/Unc13b/Eps15/Csf3r/Mtor/Rab35/Clec4e/Tirap/Trf/Dnm2/Dysf/Ap2b1/Uvrag/Pip4p1/Rapgef6/Rapgef1/Ambra1/Cdc42ep4/Amot/Inpp5f/Rin3/Mpeg1/Ftl1/Nod2/Arrb2/Cd2ap/Rab11b/Rab7",47
"GO:0031965","GO:0031965","nuclear membrane","56/2754","253/17988",0.00238986332478989,0.0305033464364092,0.024744804951413,"Kpnb1/Emd/Ranbp2/Lbr/Dtx2/Tpr/Gle1/Tmpo/Psen1/Sirt1/Dnajb12/Canx/Ltc4s/Lpin1/Ern1/Itgb4/Clmn/Gtpbp4/Spin1/Epc1/Taf3/Snca/Inpp4a/Tor1aip1/Ahctf1/Maco1/Dnajc2/Brap/Dhx37/Anxa4/Ipo5/Tnks/Smad1/Sh3bgrl2/Senp1/Prickle1/Rif1/Aaas/Sun1/Txlng/Nos1ap/Tnrc18/Cep131/Phf8/Itpr3/Dpy19l3/Pom121/Syne3/Ankrd17/Kcnh1/Cep128/Nup98/Cpne1/Casc3/Syne1/Itprip",56
"GO:0005790","GO:0005790","smooth endoplasmic reticulum","12/2754","33/17988",0.00247036610310639,0.030622654332386,0.0248415894344292,"Calr/Rpl10/Gabarap/Psen1/Canx/Mapk8ip3/Syvn1/Ttyh1/Ryr1/Myo5a/Plcb4/Rpl10-ps3",12
"GO:0022624","GO:0022624","proteasome accessory complex","10/2754","25/17988",0.00248645483895442,0.030622654332386,0.0248415894344292,"Psmc3/Psmd4/Psmd2/Psmd3/Psmd11/Psmc1/Psmd1/Psmc2/Psmd8/Adrm1",10
"GO:0009897","GO:0009897","external side of plasma membrane","91/2754","449/17988",0.00259777564423213,0.0309367547208614,0.0250963927185275,"Ngfr/Itgb2/Clec10a/Car4/Vwf/Cd36/Clptm1/Apoe/Calr/Cd33/Prlr/Insr/Slc4a3/Cd163/Abca1/Il13ra1/Vsir/Tcn2/Itgb3/Pecam1/Ctsl/Il6st/Osmr/Gpihbp1/Arsa/Clec4n/Fas/P4hb/Itga7/Agap2/Ccr1/Il1r1/Cxcr2/Cfh/Ptprc/Capn2/Selp/Sell/Sele/Fcgr2b/Eng/Il6ra/Rorc/B4galt1/Csf3r/Abcb1b/Tnfrsf4/Tgfbr3/Clec4e/Clec4d/Clec2d/Siglece/Il4ra/Itgam/Scnn1b/Enox2/Gpc4/Gsr/Robo4/Nt5e/Tgfbr2/Abcc4/Itga2b/Stab2/Icam1/Cd84/Sema7a/Tlr4/Anpep/Dag1/Thbs1/Amot/S1pr1/Clec14a/Plaur/Entpd1/Lgals3/Rtn4rl2/Gypa/Ece1/Lepr/Pirb/Fcgr4/Fcgr3/Flot1/Csf2rb/Csf2rb2/Heg1/Ly6a/Ly6c1/Lilrb4a",91
"GO:0000791","GO:0000791","euchromatin","19/2754","64/17988",0.00260009761898977,0.0309367547208614,0.0250963927185275,"Sp1/Klf4/Tbp/Exosc10/Sirt1/Hif1a/Myc/Hsf1/Kmt2e/Rbmx/Smarca4/Ogt/Setd1a/Jun/Rrp1b/Bcas3/Exosc5/Ell/Cecr2",19
"GO:0008023","GO:0008023","transcription elongation factor complex","16/2754","51/17988",0.00298723827701316,0.034950687841054,0.0283525597870899,"Supt6/Cdk12/Supt5/Ccnt1/Snw1/Rb1/Brd4/Nelfe/Cdc73/Ssrp1/Ccnl1/Nelfa/Aff1/Cdk13/Epop/Ell",16
"GO:0005767","GO:0005767","secondary lysosome","8/2754","18/17988",0.00308896404779509,0.0355484059270844,0.0288374383064218,"Sqstm1/Lamp2/Fth1/Gaa/Map1lc3a/Map1lc3b/Plekhm1/Ftl1",8
"GO:1905369","GO:1905369","endopeptidase complex","23/2754","84/17988",0.00314816581748519,0.0356453613528162,0.0289160901062731,"Psmc3/Rad23a/Ubqln1/Psmd4/Psmd2/Psmb1/Psmd3/Psmd11/Psmc1/Txnl1/Psmd1/Cfh/Capn2/Ubr1/Psma7/Rad23b/Psmc2/Casp2/Psmd8/Prickle1/Adrm1/Cradd/Plaur",23
"GO:0000178","GO:0000178","exosome (RNase complex)","9/2754","22/17988",0.0033993331778721,0.0378782839820034,0.0307274728359032,"Carhsp1/Mtrex/Exosc10/Exosc8/Dis3/Zfc3h1/Exosc1/Zfp36/Exosc5",9
"GO:0030141","GO:0030141","secretory granule","77/2754","375/17988",0.00374845741486526,0.0411158922693033,0.0333538727210873,"Gnai3/Car4/Cfp/Vwf/Slc2a3/Calr/Akt2/Dynll1/Kcnq1/Actn1/Cd46/Lamp2/Rab3d/Cyb561/Igfbp3/Rph3al/Edn1/Ctsl/Slc30a5/Anxa7/Anxa11/Myh9/Arsa/Acr/Sod1/Npff/Rab12/Lnpep/Abca3/Fas/Hexa/Baiap2/Hgs/Snca/Slc11a1/Selp/Rab14/Notch1/Il1b/Stxbp3/Eqtn/Ppbp/Ccdc136/Gars/Itpr2/Rab27a/Ltf/Atp2c1/Abcc4/Fndc3a/Atp7a/Ogt/Myo5a/Npy1r/Vps13b/Spag6/Ctnna1/Cep131/Bmf/Thbs1/Dmxl2/Stx3/Myrip/Itpr3/Dmd/Penk/Adrb2/Catsper4/Cd177/Mmrn1/Ece1/Capn11/Lyz1/Lyz2/Acrbp/Rab7/Spaca6",77
"GO:0071004","GO:0071004","U2-type prespliceosome","7/2754","15/17988",0.00404388694994075,0.0430122521039153,0.0348922303017217,"Luc7l3/Prpf40b/Luc7l/Sf3b1/Luc7l2/Prpf39/Snrnp70",7
"GO:0071010","GO:0071010","prespliceosome","7/2754","15/17988",0.00404388694994075,0.0430122521039153,0.0348922303017217,"Luc7l3/Prpf40b/Luc7l/Sf3b1/Luc7l2/Prpf39/Snrnp70",7
"GO:0000407","GO:0000407","phagophore assembly site","12/2754","35/17988",0.00432400696473816,0.0453052670036745,0.0367523608471853,"Sqstm1/Nbr1/Snx30/Wipi2/Atg7/Phaf1/Atg9a/Wdr45/Atg2b/Zfyve1/Bcas3/Rab7",12
"GO:0005791","GO:0005791","rough endoplasmic reticulum","14/2754","44/17988",0.00462003280268347,0.0462485765136506,0.0375175886847878,"Car4/Ssr4/Cdkal1/H13/Sec63/Psen1/Edn1/Rab14/Lrat/Maco1/Srpr/Rpl4/Lyz1/Lyz2",14
"GO:0035097","GO:0035097","histone methyltransferase complex","20/2754","72/17988",0.00475060384874117,0.0462485765136506,0.0375175886847878,"Kmt2a/Kmt2b/Ezh1/Sirt1/0610010K14Rik/Phf1/Kat8/Taf1/Mga/Kdm6a/Kmt2c/Taf4/Setd1a/Epop/Kmt2d/Chd8/Las1l/Max/Bod1l/Uty",20
"GO:0097346","GO:0097346","INO80-type complex","10/2754","27/17988",0.00479651104045549,0.0462485765136506,0.0375175886847878,"Brd8/Actr8/Yy1/Kat5/Ep400/Ino80/Ino80d/Nfrkb/Trrap/Gon4l",10
"GO:0030135","GO:0030135","coated vesicle","45/2754","201/17988",0.00482847723737514,0.0462485765136506,0.0375175886847878,"Ngfr/Hip1r/Epn2/Sec24b/Ocrl/Vwf/Kdelr1/Clint1/Plcg1/Sar1b/Dvl2/Golga5/Edn1/Slc30a5/Rab12/Tbc1d5/Scyl1/Copa/Rab14/Sec16a/Vps16/Eps15/Rab35/Furin/Arcn1/Rab27a/Trf/Dnm2/Atp7a/Synrg/Ap2b1/Dennd1a/Sec24a/Picalm/Sec24c/Hip1/Fcho2/Inpp5f/Sec31b/Sec23ip/Ece1/Ddhd2/Sort1/Lyz1/Lyz2",45
"GO:0030667","GO:0030667","secretory granule membrane","21/2754","77/17988",0.00489087360536898,0.0462485765136506,0.0375175886847878,"Car4/Slc2a3/Kcnq1/Actn1/Cd46/Lamp2/Cyb561/Slc30a5/Anxa7/Abca3/Snca/Slc11a1/Selp/Eqtn/Ccdc136/Itpr2/Abcc4/Vps13b/Stx3/Itpr3/Cd177",21
"GO:0010494","GO:0010494","cytoplasmic stress granule","22/2754","82/17988",0.00499243964767861,0.0462485765136506,0.0375175886847878,"Trim25/Fmr1/Kpnb1/Khsrp/Rbfox1/Fxr2/Grb7/Prkaa2/Pum1/Ybx1/Rbpms/Atxn2l/Ddx1/Larp1/Ythdf1/Znfx1/Stau1/Rc3h1/Zfp36/Cirbp/Gigyf2/Eif3b",22
"GO:1904949","GO:1904949","ATPase complex","34/2754","143/17988",0.00505638622171122,0.0462485765136506,0.0375175886847878,"Brd8/Arid1a/Actr8/Ddx21/0610010K14Rik/Mta1/Yy1/Dek/Smarcd1/Cdk2ap2/Kat5/Smarcc2/Sf3b1/Spaar/Ep400/Smarca4/Arid2/Atp6v1h/Ino80/Baz1a/Gatad2a/Bicral/Smarce1/Mybbp1a/Bptf/Ino80d/Nfrkb/Gatad2b/Trrap/Gon4l/Chd4/Arid1b/Cecr2/Mta2",34
"GO:1902562","GO:1902562","H4 histone acetyltransferase complex","13/2754","40/17988",0.00510761844294141,0.0462485765136506,0.0375175886847878,"Brd8/Epc1/Kat5/Meaf6/Ep400/Kat8/Ogt/Trrap/Brd8dc/Morf4l1/Msl2/Epc2/Phf20l1",13
"GO:0008540","GO:0008540","proteasome regulatory particle, base subcomplex","6/2754","12/17988",0.00513873072373896,0.0462485765136506,0.0375175886847878,"Psmc3/Psmd4/Psmd2/Psmc1/Psmd1/Psmc2",6
"GO:0071006","GO:0071006","U2-type catalytic step 1 spliceosome","6/2754","12/17988",0.00513873072373896,0.0462485765136506,0.0375175886847878,"Snrnp200/Cwc25/Rbm22/Prpf19/Cwc22/Casc3",6
"GO:0071012","GO:0071012","catalytic step 1 spliceosome","6/2754","12/17988",0.00513873072373896,0.0462485765136506,0.0375175886847878,"Snrnp200/Cwc25/Rbm22/Prpf19/Cwc22/Casc3",6
"GO:0043292","GO:0043292","contractile fiber","51/2754","236/17988",0.00596751771737584,0.0530278156657954,0.043017016457033,"Kat2b/Actn3/Slc4a1/Actn1/Ppp1r12a/Psen1/Mypn/Csrp2/Pecam1/Myh3/Dek/Fbxo32/Twf1/Plec/Myom1/Des/Tnnt2/Tnni1/Casq2/Fhl5/Trim63/Ablim2/Dnajb6/Rpl6/Ryr1/Atp2a1/Rpl4/Pde4dip/Nos1ap/Dag1/Simc1/Rpl7/Dmd/Kcna5/Lmod1/Scn3b/Ttn/Igfn1/Myh7/Slc8a1/Tmod3/Myh13/Obscn/Rpl17/Tnnt1/Ank3/Ahnak/Myo18b/Myh7b/Tnnc1/Syne1",51
"GO:0000502","GO:0000502","proteasome complex","18/2754","64/17988",0.00624269492517617,0.0547796479684209,0.0444381309805304,"Psmc3/Rad23a/Ubqln1/Psmd4/Psmd2/Psmb1/Psmd3/Psmd11/Psmc1/Txnl1/Psmd1/Ubr1/Psma7/Rad23b/Psmc2/Psmd8/Prickle1/Adrm1",18
"GO:0001725","GO:0001725","stress fiber","23/2754","89/17988",0.00680499406551311,0.0582573882193927,0.0472593297746161,"Tek/Actn1/Fam107a/Lcp1/Myh9/Mylk/Lima1/Sorbs1/Ablim1/Flnb/Tpm3/Prkcz/Pxn/Nox4/Myh14/Dlc1/Klhl2/Ablim3/Lpp/Limch1/Amot/Myh7/Septin11",23
"GO:0097517","GO:0097517","contractile actin filament bundle","23/2754","89/17988",0.00680499406551311,0.0582573882193927,0.0472593297746161,"Tek/Actn1/Fam107a/Lcp1/Myh9/Mylk/Lima1/Sorbs1/Ablim1/Flnb/Tpm3/Prkcz/Pxn/Nox4/Myh14/Dlc1/Klhl2/Ablim3/Lpp/Limch1/Amot/Myh7/Septin11",23
"GO:0061695","GO:0061695","transferase complex, transferring phosphorus-containing groups","58/2754","277/17988",0.0071402249684443,0.060390818407806,0.0489900026370116,"Prkar2b/Cdk12/Igf1r/Insr/Gtf2h1/Tgfbr1/Ccnt1/Tbp/Prpsap1/Rev3l/Pold2/Kat2a/Snw1/Pfkp/Dapk1/Rb1/Cdkn1a/Tbc1d5/Taf8/Brd4/Taf5/Taf3/Prkar1b/Cdc73/Polr1b/Ccnl1/Polr3c/Polr3gl/Prkaa2/Cdk11b/Ccnl2/Ccng2/Pold3/Polr3e/Phka2/Taf1/Polr2c/Tgfbr2/Cnppd1/Gtf2a2/Uvrag/Gnptg/Pold1/Taf4/Polg/Znfx1/Cdk13/Pik3r1/Trrap/Taf9b/Smcr8/Polr1a/Acvr2a/Socs3/Las1l/Acvr2b/Ccni/Med12",58
"GO:0034708","GO:0034708","methyltransferase complex","26/2754","105/17988",0.00762158237367459,0.0636946526942805,0.0516701261172676,"Kmt2a/Gnmt/Kmt2b/Ezh1/Rnmt/Sirt1/0610010K14Rik/Riok1/Phf1/Kat8/Taf1/Mga/Kdm6a/Kmt2c/Taf4/Virma/Setd1a/Epop/Rbm15/Kmt2d/Chd8/Las1l/Max/Bod1l/Uty/Rbm15b",26
"GO:0016459","GO:0016459","myosin complex","16/2754","56/17988",0.00818776009503464,0.0676212657260508,0.054855457726486,"Myo18a/Myh3/Myh9/Myo1a/Myh14/Myo5a/Myo1d/Limch1/Myo9a/Bmf/Ttn/Myh7/Myh8/Myh13/Myo18b/Myh7b",16
"GO:0031464","GO:0031464","Cul4A-RING E3 ubiquitin ligase complex","6/2754","13/17988",0.00831814333196597,0.0678992630120943,0.0550809735935568,"Ddb2/Crbn/Ddb1/Det1/Cul4b/Cul4a",6
"GO:0019908","GO:0019908","nuclear cyclin-dependent protein kinase holoenzyme complex","7/2754","17/17988",0.00923643902586808,0.0745285080018321,0.0604587236901952,"Cdk12/Ccnt1/Snw1/Rb1/Brd4/Cdk13/Med12",7
"GO:0016605","GO:0016605","PML body","21/2754","82/17988",0.0104921507648957,0.0836987481472358,0.0678977699020162,"Rpa1/Daxx/Hipk1/Chfr/Ube2i/Sqstm1/Rpain/Sirt1/Rb1/Eif3e/Crebbp/Hsf1/Mtor/Kat6a/Mlip/Topors/Isg20/Zfp451/Simc1/Max/Zbtb16",21
"GO:0000138","GO:0000138","Golgi trans cisterna","5/2754","10/17988",0.0107587379741374,0.083918156198272,0.0680757572398638,"St3gal1/Golga5/B4galt1/Yipf2/Sgms1",5
"GO:0140092","GO:0140092","bBAF complex","5/2754","10/17988",0.0107587379741374,0.083918156198272,0.0680757572398638,"Arid1a/Smarcc2/Smarca4/Smarce1/Arid1b",5
"GO:0035267","GO:0035267","NuA4 histone acetyltransferase complex","9/2754","26/17988",0.0120243508381974,0.0917510248740717,0.0744299062181329,"Brd8/Epc1/Kat5/Meaf6/Ep400/Trrap/Brd8dc/Morf4l1/Epc2",9
"GO:0043189","GO:0043189","H4/H2A histone acetyltransferase complex","9/2754","26/17988",0.0120243508381974,0.0917510248740717,0.0744299062181329,"Brd8/Epc1/Kat5/Meaf6/Ep400/Trrap/Brd8dc/Morf4l1/Epc2",9
"GO:0097386","GO:0097386","glial cell projection","13/2754","44/17988",0.0122073523818877,0.0921458212052168,0.0747501713480616,"Fmr1/Mapt/Lcp1/Slc4a8/Slc1a1/Nfasc/Glul/Tmem50a/Adgrg1/Scn7a/Dmd/Lgals3/Ezr",13
"GO:0000176","GO:0000176","nuclear exosome (RNase complex)","6/2754","14/17988",0.0126948325198042,0.0929949353474535,0.0754389863892223,"Mtrex/Exosc10/Exosc8/Dis3/Exosc1/Exosc5",6
"GO:0071564","GO:0071564","npBAF complex","6/2754","14/17988",0.0126948325198042,0.0929949353474535,0.0754389863892223,"Arid1a/Smarcd1/Smarcc2/Smarca4/Smarce1/Arid1b",6
"GO:0030016","GO:0030016","myofibril","47/2754","223/17988",0.0127172561158911,0.0929949353474535,0.0754389863892223,"Kat2b/Actn3/Slc4a1/Actn1/Ppp1r12a/Psen1/Mypn/Csrp2/Fbxo32/Twf1/Plec/Myom1/Des/Tnnt2/Tnni1/Casq2/Fhl5/Ablim2/Dnajb6/Rpl6/Ryr1/Atp2a1/Rpl4/Pde4dip/Nos1ap/Dag1/Simc1/Rpl7/Dmd/Kcna5/Lmod1/Scn3b/Ttn/Igfn1/Myh7/Slc8a1/Tmod3/Myh13/Obscn/Rpl17/Tnnt1/Ank3/Ahnak/Myo18b/Myh7b/Tnnc1/Syne1",47
"GO:1905368","GO:1905368","peptidase complex","28/2754","121/17988",0.0147709809082714,0.106181696278558,0.086136298825461,"Kat2b/Psmc3/Rad23a/Ubqln1/Psmd4/Psmd2/Psmb1/Psmd3/Psmd11/Kat2a/Psmc1/Txnl1/Psmd1/Cfh/Capn2/Ubr1/Psma7/Supt20/Rad23b/Psmc2/Casp2/Psmd8/Sf3b3/Prickle1/Adrm1/Trrap/Cradd/Plaur",28
"GO:0016528","GO:0016528","sarcoplasm","24/2754","100/17988",0.0148230858052688,0.106181696278558,0.086136298825461,"Car4/Calr/Gstm7/Akt2/Nol3/Atp2a3/Cacnb1/Plec/Xdh/Tnnt2/Casq2/H6pd/Itpr2/Ryr1/Atp2a1/Nfatc1/Bcl9/Nos1ap/Thbs1/Sln/Itpr3/Rasd1/Dtnbp1/Ank3",24
"GO:0036379","GO:0036379","myofilament","9/2754","27/17988",0.0156382707370684,0.110330743112677,0.0895020723106289,"Actn3/Tnnt2/Tnni1/Lmod1/Ttn/Tmod3/Obscn/Tnnt1/Tnnc1",9
"GO:0044853","GO:0044853","plasma membrane raft","29/2754","127/17988",0.0158735922048667,0.110330743112677,0.0895020723106289,"Itgb2/Cd36/Lipe/Slc2a3/Hmox1/Igf1r/Insr/Tgfbr1/Sorbs1/Myo1a/Sele/Itgam/Dlc1/Slc27a1/Cdh15/Tgfbr2/Cbl/Plvap/Myo1d/Hk1/Ctnna1/Scarb1/Nos1ap/Dag1/Adrb2/Selplg/Cd177/Ezr/Flot1",29
"GO:0071011","GO:0071011","precatalytic spliceosome","15/2754","55/17988",0.0159245453551139,0.110330743112677,0.0895020723106289,"Prpf6/Snrnp200/Eftud2/Sf3b2/Sf3b1/Cwc22/Prpf38b/Lsm6/Sf3b3/Sart1/Srrm2/Mfap1b/Prpf38a/Mfap1a/Rnf113a2",15
"GO:0070062","GO:0070062","extracellular exosome","20/2754","80/17988",0.0160309626744916,0.110330743112677,0.0895020723106289,"Car4/Apoe/Clic1/Gprc5b/Lamp2/Nsun2/Bag6/Cd63/Adam15/Ybx1/Prom1/Gars/Scnn1b/Rbmx/Qsox1/Itga2b/Icam1/Anpep/Muc1/Ahnak",20
"GO:0005884","GO:0005884","actin filament","30/2754","133/17988",0.016951009384634,0.114350039264149,0.0927625899563726,"Rac1/Keap1/Tek/Actn1/Lcp1/Myh9/Twf1/Myo1a/Pstpip2/Avil/Tsc1/Vps16/Tpm3/Afap1/Dlc1/Rac2/Specc1l/Diaph2/Myo5a/Pawr/Myo9a/Amot/Lmod1/Ezr/Tpm3-rs7/Tmod3/Cd2ap/Akap13/Ptges3/Myo18b",30
"GO:0005865","GO:0005865","striated muscle thin filament","8/2754","23/17988",0.0170388113401572,0.114350039264149,0.0927625899563726,"Actn3/Tnnt2/Tnni1/Lmod1/Ttn/Tmod3/Tnnt1/Tnnc1",8
"GO:0031901","GO:0031901","early endosome membrane","23/2754","96/17988",0.017148939427855,0.114350039264149,0.0927625899563726,"Rac1/Pld3/Ubxn6/Slc39a14/Litaf/Atp13a3/Dop1b/Washc1/Washc2/Slc1a1/Ifitm3/Vps16/Atp9a/Slc15a4/Tpcn1/Atp7a/Mon2/Marchf1/Wdr81/Pla2g4e/Kcnh1/Ifitm2/Entrep1",23
"GO:0097136","GO:0097136","Bcl-2 family protein complex","5/2754","11/17988",0.0172665301452989,0.114350039264149,0.0927625899563726,"Bcl2l1/Bcl2l2/Bcl2l11/Mcl1/Bak1",5
"GO:1903561","GO:1903561","extracellular vesicle","22/2754","91/17988",0.0175738772841097,0.115297774331262,0.0935314078770618,"Car4/Apoe/Clic1/Gprc5b/Lamp2/Nsun2/Bag6/Cd63/Adam15/Ybx1/Prom1/Gars/Scnn1b/Rbmx/Qsox1/Itga2b/Icam1/Anpep/Arrdc4/Muc1/Ahnak/Peg10",22
"GO:0080008","GO:0080008","Cul4-RING E3 ubiquitin ligase complex","10/2754","32/17988",0.0178111521759831,0.11577248914389,0.0939165041638098,"Ddb2/Crbn/Dcaf4/Ddb1/Dcaf8/Det1/Cul4b/Cul4a/Ambra1/Dda1",10
"GO:0031091","GO:0031091","platelet alpha granule","7/2754","19/17988",0.0181194890547013,0.116696158866058,0.0946657998898443,"Igfbp3/Snca/Selp/Stxbp3/Ppbp/Thbs1/Mmrn1",7
"GO:0000177","GO:0000177","cytoplasmic exosome (RNase complex)","6/2754","15/17988",0.0184621295663799,0.117821954141806,0.0955790631139859,"Carhsp1/Exosc10/Exosc8/Dis3/Exosc1/Exosc5",6
"GO:0005905","GO:0005905","clathrin-coated pit","18/2754","71/17988",0.0188039447147106,0.118922244952494,0.0964716367061018,"Hip1r/Ocrl/Bcl2l1/Reps1/Tbc1d5/Sele/Eps15/Rab35/Trf/Dnm2/Ap2b1/Sh3bp4/Picalm/Fcho2/Inpp5f/Aak1/Arrb2/Sort1",18
"GO:0016529","GO:0016529","sarcoplasmic reticulum","19/2754","77/17988",0.0212444322281034,0.133157066286862,0.108019152588383,"Car4/Calr/Gstm7/Akt2/Nol3/Atp2a3/Cacnb1/Xdh/Casq2/H6pd/Itpr2/Ryr1/Atp2a1/Nos1ap/Thbs1/Sln/Itpr3/Rasd1/Ank3",19
"GO:0032432","GO:0032432","actin filament bundle","23/2754","98/17988",0.0216880728260721,0.134734753308873,0.109298997660969,"Tek/Actn1/Fam107a/Lcp1/Myh9/Mylk/Lima1/Sorbs1/Ablim1/Flnb/Tpm3/Prkcz/Pxn/Nox4/Myh14/Dlc1/Klhl2/Ablim3/Lpp/Limch1/Amot/Myh7/Septin11",23
"GO:0044665","GO:0044665","MLL1/2 complex","10/2754","33/17988",0.0221390239173502,0.136329778859472,0.110592908026652,"Kmt2a/Kmt2b/0610010K14Rik/Kat8/Taf1/Mga/Taf4/Chd8/Las1l/Max",10
"GO:1902911","GO:1902911","protein kinase complex","30/2754","136/17988",0.0227375956300664,0.13879819245484,0.112595324813418,"Prkar2b/Cdk12/Igf1r/Insr/Gtf2h1/Tgfbr1/Ccnt1/Snw1/Dapk1/Rb1/Cdkn1a/Tbc1d5/Brd4/Prkar1b/Ccnl1/Prkaa2/Cdk11b/Ccnl2/Ccng2/Phka2/Tgfbr2/Cnppd1/Uvrag/Cdk13/Smcr8/Acvr2a/Las1l/Acvr2b/Ccni/Med12",30
"GO:0030687","GO:0030687","preribosome, large subunit precursor","7/2754","20/17988",0.0242741426084601,0.146900414751198,0.119167977778375,"Ppan/Pes1/Ftsj3/Rpf1/Mak16/Las1l/Nsa2",7
