"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0010971","GO:0010971","positive regulation of G2/M transition of mitotic cell cycle","6/2958","30/17883",0.37627492853682,0.99999999997791,0.933848061886546,"Smarcd3/Rrm1/Cdc25a/Dtl/Ccnb1/Ccnd1",6
"GO:0016242","GO:0016242","negative regulation of macroautophagy","6/2958","30/17883",0.37627492853682,0.99999999997791,0.933848061886546,"Ubqln4/Nupr1/Lzts1/Tigar/Fez2/Clec16a",6
"GO:0030262","GO:0030262","apoptotic nuclear changes","6/2958","30/17883",0.37627492853682,0.99999999997791,0.933848061886546,"Endog/Top2a/Dffa/Nmnat1/Aifm1/Blcap",6
"GO:0032367","GO:0032367","intracellular cholesterol transport","6/2958","30/17883",0.37627492853682,0.99999999997791,0.933848061886546,"Cd320/Serac1/Nus1/Abca2/Scp2/Lrp6",6
"GO:0033137","GO:0033137","negative regulation of peptidyl-serine phosphorylation","6/2958","30/17883",0.37627492853682,0.99999999997791,0.933848061886546,"Mlxipl/Pten/Ppm1f/Nck1/Inpp5j/Epm2a",6
"GO:0045762","GO:0045762","positive regulation of adenylate cyclase activity","6/2958","30/17883",0.37627492853682,0.99999999997791,0.933848061886546,"Timp2/Akap5/Calcr/Stim1/Adcy7/Orai1",6
"GO:0046597","GO:0046597","negative regulation of viral entry into host cell","6/2958","30/17883",0.37627492853682,0.99999999997791,0.933848061886546,"Ciita/Gsn/Ptx3/Nbn/Mre11a/Lrrc15",6
"GO:0055022","GO:0055022","negative regulation of cardiac muscle tissue growth","6/2958","30/17883",0.37627492853682,0.99999999997791,0.933848061886546,"Pten/Ppara/Tomm70a/Kcnk2/Jarid2/Cav3",6
"GO:0061117","GO:0061117","negative regulation of heart growth","6/2958","30/17883",0.37627492853682,0.99999999997791,0.933848061886546,"Pten/Ppara/Tomm70a/Kcnk2/Jarid2/Cav3",6
"GO:1901099","GO:1901099","negative regulation of signal transduction in absence of ligand","6/2958","30/17883",0.37627492853682,0.99999999997791,0.933848061886546,"Prdx2/Unc5b/Col2a1/Stradb/Gas1/Bcl2",6
"GO:2001240","GO:2001240","negative regulation of extrinsic apoptotic signaling pathway in absence of ligand","6/2958","30/17883",0.37627492853682,0.99999999997791,0.933848061886546,"Prdx2/Unc5b/Col2a1/Stradb/Gas1/Bcl2",6
"GO:0016241","GO:0016241","regulation of macroautophagy","21/2958","117/17883",0.377732646971065,0.99999999997791,0.933848061886546,"Ubqln4/Slc25a5/Vdac1/Map3k7/C9orf72/Nupr1/Slc25a4/Sesn3/Atg12/Lzts1/Tigar/Atg5/Hspb8/Wipi1/Snx18/Epm2a/Fez2/Kdr/Scoc/Clec16a/Gdf1",21
"GO:0030834","GO:0030834","regulation of actin filament depolymerization","10/2958","53/17883",0.378524080160954,0.99999999997791,0.933848061886546,"Wdr1/Capza2/Add3/Gsn/Tmod1/Tpm1/Plekhh2/Lmod3/Actn2/Pdxp",10
"GO:0045687","GO:0045687","positive regulation of glial cell differentiation","10/2958","53/17883",0.378524080160954,0.99999999997791,0.933848061886546,"Rtn4/Aspa/Enpp2/Hes1/Bin1/Serpine2/Bag1/Ptn/Cxcr4/Qki",10
"GO:0048066","GO:0048066","developmental pigmentation","10/2958","53/17883",0.378524080160954,0.99999999997791,0.933848061886546,"Mef2c/Bloc1s6/Sod2/Hps5/Edn3/Vhl/Enpp1/Bloc1s5/Mreg/Bcl2",10
"GO:0071709","GO:0071709","membrane assembly","10/2958","53/17883",0.378524080160954,0.99999999997791,0.933848061886546,"Cav2/Psap/Pten/Pacsin2/Ubxn2a/Spast/Cdh2/Chmp4c/Rftn1/Cav3",10
"GO:0043487","GO:0043487","regulation of RNA stability","30/2958","170/17883",0.379407618895297,0.99999999997791,0.933848061886546,"Tbrg4/Dazl/Pabpc4/Mapkapk2/Pnpt1/Rock2/Nrde2/Fastkd3/Rida/Pcbp4/Vegfa/Calcr/Dcp2/Fastkd2/Trdmt1/Vim/Fastkd1/Caprin1/E2f1/Rbm38/Fastk/Larp4b/Apex1/Tob1/Csdc2/Pde12/Ythdf3/Qki/Polr2g/Rc3h2",30
"GO:0006029","GO:0006029","proteoglycan metabolic process","16/2958","88/17883",0.381796477725552,0.99999999997791,0.933848061886546,"Sgsh/Ctnnb1/Igf1/Hexb/Extl3/Col2a1/Chst10/Col11a1/Extl1/Xylt1/Fam20b/Gpc1/Csgalnact2/Arsb/Adamts12/Bpnt2",16
"GO:0046470","GO:0046470","phosphatidylcholine metabolic process","11/2958","59/17883",0.383566489498669,0.99999999997791,0.933848061886546,"Lpcat1/Enpp2/Plaat1/Pla2g7/Dbi/Lpgat1/Fabp3/Gpat4/Pnpla8/Dhrs7b/Chpt1",11
"GO:0048599","GO:0048599","oocyte development","11/2958","59/17883",0.383566489498669,0.99999999997791,0.933848061886546,"Cyp51/Ctnnb1/Ppp2r1a/Dazl/Igf1/Rps6ka2/Nppc/Grb14/Aurka/Ccnb1/Bcl2",11
"GO:0006576","GO:0006576","biogenic amine metabolic process","17/2958","94/17883",0.384663511208488,0.99999999997791,0.933848061886546,"Akr1b1/Crhr2/Gnat2/Ndufs4/Pnkd/Smox/Naaa/Spr/Gde1/Vhl/Azin1/Oaz2/Amd2/Rnls/Sms/Il4i1/Amd1",17
"GO:0007029","GO:0007029","endoplasmic reticulum organization","17/2958","94/17883",0.384663511208488,0.99999999997791,0.933848061886546,"Cav2/Tmem147/Casq1/Emc10/Rtn4/Rab10/Emc9/Emc2/Bnip1/Polr2m/Tmem33/Lman1/Wnk1/Get3/Reep1/Atl2/Mmgt1",17
"GO:0044342","GO:0044342","type B pancreatic cell proliferation","7/2958","36/17883",0.385255173848652,0.99999999997791,0.933848061886546,"Fmc1/Igf1/Igfbp5/Nupr1/Wdr13/Ccn3/Adk",7
"GO:0003323","GO:0003323","type B pancreatic cell development","4/2958","19/17883",0.387149317016775,0.99999999997791,0.933848061886546,"Wnt5a/Cdh2/Gdf11/Bmp5",4
"GO:0006309","GO:0006309","apoptotic DNA fragmentation","4/2958","19/17883",0.387149317016775,0.99999999997791,0.933848061886546,"Endog/Dffa/Nmnat1/Aifm1",4
"GO:0006620","GO:0006620","post-translational protein targeting to endoplasmic reticulum membrane","4/2958","19/17883",0.387149317016775,0.99999999997791,0.933848061886546,"Sec61a2/Macf1/Get3/Sec61b",4
"GO:0007252","GO:0007252","I-kappaB phosphorylation","4/2958","19/17883",0.387149317016775,0.99999999997791,0.933848061886546,"Map3k7/Elp1/Erc1/Cx3cr1",4
"GO:0010713","GO:0010713","negative regulation of collagen metabolic process","4/2958","19/17883",0.387149317016775,0.99999999997791,0.933848061886546,"Got1/Fn1/Nppc/Rap1a",4
"GO:0016114","GO:0016114","terpenoid biosynthetic process","4/2958","19/17883",0.387149317016775,0.99999999997791,0.933848061886546,"Aldh1a3/Akr1c14/Fdps/Hmgcs1",4
"GO:0031167","GO:0031167","rRNA methylation","4/2958","19/17883",0.387149317016775,0.99999999997791,0.933848061886546,"Mrm1/Nsun4/Mrm2/Tfb1m",4
"GO:0031630","GO:0031630","regulation of synaptic vesicle fusion to presynaptic active zone membrane","4/2958","19/17883",0.387149317016775,0.99999999997791,0.933848061886546,"Erc1/Vamp1/Rab3a/Syt9",4
"GO:0032495","GO:0032495","response to muramyl dipeptide","4/2958","19/17883",0.387149317016775,0.99999999997791,0.933848061886546,"Tnfaip3/Vim/Irf5/Mapk14",4
"GO:0042219","GO:0042219","cellular modified amino acid catabolic process","4/2958","19/17883",0.387149317016775,0.99999999997791,0.933848061886546,"Dio2/Pcyox1/Abhd12/Ggact",4
"GO:0044321","GO:0044321","response to leptin","4/2958","19/17883",0.387149317016775,0.99999999997791,0.933848061886546,"Pten/Mkks/Lep/Ccnd1",4
"GO:0044804","GO:0044804","nucleophagy","4/2958","19/17883",0.387149317016775,0.99999999997791,0.933848061886546,"Ulk2/Atg12/Atg5/Wipi1",4
"GO:0045717","GO:0045717","negative regulation of fatty acid biosynthetic process","4/2958","19/17883",0.387149317016775,0.99999999997791,0.933848061886546,"Insig2/Acadvl/Insig1/Klhl25",4
"GO:0070243","GO:0070243","regulation of thymocyte apoptotic process","4/2958","19/17883",0.387149317016775,0.99999999997791,0.933848061886546,"Wnt5a/Zc3h8/Vhl/Bcl11b",4
"GO:0070875","GO:0070875","positive regulation of glycogen metabolic process","4/2958","19/17883",0.387149317016775,0.99999999997791,0.933848061886546,"Igf1/Esrrb/Dyrk2/C1qtnf2",4
"GO:0097320","GO:0097320","plasma membrane tubulation","4/2958","19/17883",0.387149317016775,0.99999999997791,0.933848061886546,"Snx9/Pacsin2/Snx18/Cavin2",4
"GO:0110154","GO:0110154","RNA decapping","4/2958","19/17883",0.387149317016775,0.99999999997791,0.933848061886546,"Nudt3/Nudt12/Dcp2/Caprin1",4
"GO:1900117","GO:1900117","regulation of execution phase of apoptosis","4/2958","19/17883",0.387149317016775,0.99999999997791,0.933848061886546,"Fap/Ptgis/Dffa/Rnf34",4
"GO:1901632","GO:1901632","regulation of synaptic vesicle membrane organization","4/2958","19/17883",0.387149317016775,0.99999999997791,0.933848061886546,"Erc1/Vamp1/Rab3a/Syt9",4
"GO:1901679","GO:1901679","nucleotide transmembrane transport","4/2958","19/17883",0.387149317016775,0.99999999997791,0.933848061886546,"Slc25a5/Slc25a33/Slc25a4/Slc25a16",4
"GO:0001676","GO:0001676","long-chain fatty acid metabolic process","18/2958","100/17883",0.387252691045727,0.99999999997791,0.933848061886546,"Acsl1/Aig1/Ephx2/Pam/Acad9/Cyp2u1/Abcd3/Cpt2/Acot7/Acsl4/Abcd1/Ptgs2/Dagla/Pnpla8/Cyp2s1/Slc27a4/Qki/Sco1",18
"GO:0060041","GO:0060041","retina development in camera-type eye","28/2958","159/17883",0.390085284521718,0.99999999997791,0.933848061886546,"Large1/Rdh13/Nfib/Gnat2/Lpcat1/Slc4a7/Hes1/Bsg/Ache/Gdf11/Nrp1/Cnga3/Lamc3/Smarcd3/Tspan12/Ptn/Lrp6/Tub/Col4a1/Thy1/Rpgrip1l/Megf11/Prdm1/Tmem135/Jmjd6/Hipk2/Rom1/Fat3",28
"GO:0010035","GO:0010035","response to inorganic substance","79/2958","462/17883",0.391094784008385,0.99999999997791,0.933848061886546,"Calm1/Akr1b1/Axl/Prdx2/Mef2c/P2rx5/Crip1/Hfe/Sod2/Homer1/Ppp2cb/Slc41a1/Mb/Calm3/Lrp11/Tnfaip3/Mapk9/Pgam2/Cacna1g/Dlg4/Akap5/Mtr/Dhfr/Glud1/Ppif/Ank/Tfrc/Slc11a2/Cuta/Prdx3/Cnga3/Fn1/Abcb6/Pam/Parp1/Gsn/Slc25a12/Cybrd1/Itgav/Sord/Src/Anxa5/Asph/Alad/Aco1/Alpl/Slc30a2/Syt3/Stim1/Adam9/Adcy7/Mmp2/Egln1/Cryab/Akr1c14/Loxl2/Apex1/Calm2/Smpd1/Enpp1/Tigar/Nfe2l1/Itpkb/Setx/Wnk1/Kcnb1/Sipa1/Bcl2/Camk2b/Syt9/Kdr/Kcnma1/Mapk1/Hvcn1/Serpina1b/Tuba1a/D2hgdh/S100a16/Prnp",79
"GO:2001236","GO:2001236","regulation of extrinsic apoptotic signaling pathway","29/2958","165/17883",0.391414231236134,0.99999999997791,0.933848061886546,"Ddx3x/Wwox/Prdx2/Ppp2r1a/Pten/Pea15a/Tnfaip3/Igf1/Unc5b/Col2a1/Faim2/Vegfa/Nrp1/Stradb/Itm2c/Acvr1/Itgav/Src/Skil/Rnf34/Ret/Fadd/Siah2/Inhba/Ar/Gas1/Bcl2/Htra2/Runx3",29
"GO:0071479","GO:0071479","cellular response to ionizing radiation","13/2958","71/17883",0.391598152736298,0.99999999997791,0.933848061886546,"Ccnd2/Hus1/Xrcc6/Hras/Xrcc5/Itgb6/Chek2/Cryab/Gtf2h5/Tmem109/Ints7/Mapk14/Grb2",13
"GO:0009308","GO:0009308","amine metabolic process","20/2958","112/17883",0.391747334593491,0.99999999997791,0.933848061886546,"Akr1b1/Crhr2/Gnat2/Ndufs4/Pnkd/Fh1/Smox/Naaa/Sirt4/Pebp1/Spr/Gde1/Vhl/Azin1/Oaz2/Amd2/Rnls/Sms/Il4i1/Amd1",20
"GO:0031398","GO:0031398","positive regulation of protein ubiquitination","20/2958","112/17883",0.391747334593491,0.99999999997791,0.933848061886546,"Ddx3x/Dnaja3/Pten/Fzr1/Mapk9/Tbc1d7/Angpt1/Rbx1/Senp2/Fbxw7/Rchy1/Aimp2/Pin1/Wfs1/Stub1/Spsb4/Commd1/Fancm/Hspbp1/Ube2n",20
"GO:0030195","GO:0030195","negative regulation of blood coagulation","8/2958","42/17883",0.392216540659643,0.99999999997791,0.933848061886546,"Apoh/Vtn/C1qtnf1/Pdgfa/Serpine2/Anxa5/Plat/Prkg1",8
"GO:0032355","GO:0032355","response to estradiol","8/2958","42/17883",0.392216540659643,0.99999999997791,0.933848061886546,"Ruvbl2/Ctnnb1/Myod1/Esr1/Mmp2/H2az1/Prkca/Ghr",8
"GO:0038179","GO:0038179","neurotrophin signaling pathway","8/2958","42/17883",0.392216540659643,0.99999999997791,0.933848061886546,"Spry2/Sos1/Dok5/Src/Ptpn11/Slc9a6/Rap1a/Ntf5",8
"GO:0048483","GO:0048483","autonomic nervous system development","8/2958","42/17883",0.392216540659643,0.99999999997791,0.933848061886546,"Ctnnb1/Hes1/Nrp1/Fn1/Ret/Plxna3/Ackr3/Six1",8
"GO:0038127","GO:0038127","ERBB signaling pathway","21/2958","118/17883",0.393711131949301,0.99999999997791,0.933848061886546,"Dusp3/Rala/Esr1/Rtn4/Spry2/Sos1/Hbegf/Hras/Cnot9/Abl2/Myoc/Src/Mvb12a/Cdh13/Map2k2/Socs5/Mvb12b/Ptpn11/Sh3tc2/Grb2/Mapk1",21
"GO:0014009","GO:0014009","glial cell proliferation","14/2958","77/17883",0.39485633353859,0.99999999997791,0.933848061886546,"Ctnnb1/Nfib/Nf2/Igf1/Hes1/Dbi/Vim/E2f1/Mfn2/Ptn/Kras/Vegfc/Epm2a/Cdkn2b",14
"GO:0051453","GO:0051453","regulation of intracellular pH","14/2958","77/17883",0.39485633353859,0.99999999997791,0.933848061886546,"Slc4a7/Slc26a6/Atp5f1b/Slc9a2/Slc4a10/Ppt1/Tmem165/Dmxl1/Atp6v0a2/Atp6v0a4/Bcl2/Slc9a6/Slc4a4/Hvcn1",14
"GO:0000077","GO:0000077","DNA damage checkpoint signaling","22/2958","124/17883",0.395516608125108,0.99999999997791,0.933848061886546,"Taok1/Ppp2r5c/Fzr1/Hus1/Rad17/Cdc5l/Msh2/Mus81/Creb3l1/E2f1/Rbm38/Nbn/Chek2/Mre11a/Chek1/Foxn3/Ints7/Dtl/Ptpn11/Trp53bp1/Mapk14/Ccnd1",22
"GO:0071695","GO:0071695","anatomical structure maturation","48/2958","278/17883",0.396221696010641,0.99999999997791,0.933848061886546,"Akr1b1/Ctnnb1/Ppp2r1a/Dazl/Igf1/Dld/Rflnb/Akap5/Sema4d/Wnt5a/Hes1/Slc26a6/Rps6ka2/Vegfa/Gdf11/Ddit3/Fam20c/Nppc/Abl2/Myoc/Grb14/Aurka/Thbs3/Ret/Xylt1/Gpat4/Il15/Mmp2/Ptgs2/Cspg4/Pebp1/Cacna1a/Dchs1/Enpp1/Opa1/Mreg/Ccnb1/Fat4/Adamts12/Kcnb1/Cx3cr1/Spinkl/Bcl2/Lep/Kdr/Kcnma1/Srrm4/Runx3",48
"GO:0048771","GO:0048771","tissue remodeling","34/2958","195/17883",0.396986983031011,0.99999999997791,0.933848061886546,"Def8/Axl/Efna2/Mef2c/Ctnnb1/Gnat2/Igf1/Tns3/Rock2/Thbs4/Tfrc/Vegfa/Igfbp5/Nppc/Ddr2/Itga4/Itgav/Src/Ctsk/Sema3c/Ptn/Lrp6/Mmp2/Cspg4/Ppargc1b/Abi3bp/Enpp1/Atg5/Tmem64/F2r/Lgr4/Prkca/Tmem119/Lep",34
"GO:0032465","GO:0032465","regulation of cytokinesis","15/2958","83/17883",0.397732040439199,0.99999999997791,0.933848061886546,"Calm1/Cdc42/Git1/Rab11fip4/Calm3/Myo19/Spast/Aurka/Chmp4c/Cetn2/Pin1/Map9/Calm2/Wnk1/Pdxp",15
"GO:0051262","GO:0051262","protein tetramerization","15/2958","83/17883",0.397732040439199,0.99999999997791,0.933848061886546,"Acot13/Sod2/Homer1/Apip/Aldh1a3/Cby1/Ms4a1/Cryz/Vasp/Rrm1/Cbr4/Pkm/Mavs/Kcnc1/Kcnc3",15
"GO:0097120","GO:0097120","receptor localization to synapse","15/2958","83/17883",0.397732040439199,0.99999999997791,0.933848061886546,"Snap47/Git1/Dlg4/Camk2a/Hras/Itgb1/Nptn/Dbn1/Neto2/Clstn1/Iqsec2/Mapk10/Rapgef4/C1ql3/Rap1a",15
"GO:0001662","GO:0001662","behavioral fear response","9/2958","48/17883",0.397795759491648,0.99999999997791,0.933848061886546,"Large1/Mef2c/Vdac3/Vdac1/Asic1/Dbi/Eif4e/Dpp4/Bcl2",9
"GO:0034198","GO:0034198","cellular response to amino acid starvation","9/2958","48/17883",0.397795759491648,0.99999999997791,0.933848061886546,"Itfg2/Kptn/Eif2ak2/Rragd/Wdr59/Sesn3/Dap/Gpr155/Mapk1",9
"GO:0090102","GO:0090102","cochlea development","9/2958","48/17883",0.397795759491648,0.99999999997791,0.933848061886546,"Ift20/Psap/Wnt5a/Hes1/Epha4/Frzb/Rpgrip1l/Dchs1/Six1",9
"GO:0034249","GO:0034249","negative regulation of amide metabolic process","36/2958","207/17883",0.398814998905902,0.99999999997791,0.933848061886546,"Ddx3x/Igf1/Cpeb4/Rtn4/Pnpt1/Rock2/Rida/Mrpl13/Eif2ak2/Bin1/Dcp2/Cpeb1/Ormdl1/Cnot9/Igfbp5/Caprin1/Eif4e/Ago3/Caprin2/Rtn2/Pin1/Rnf139/Tob1/Wfs1/Cpeb2/Otud6b/Mvk/Ago4/Pde12/Ythdf3/Sorl1/Prkca/Gapdh/Polr2g/Rc3h2/Prnp",36
"GO:0000413","GO:0000413","protein peptidyl-prolyl isomerization","5/2958","25/17883",0.399534519493787,0.99999999997791,0.933848061886546,"Ppif/Ppil1/Ppic/Ppie/Pin1",5
"GO:0003148","GO:0003148","outflow tract septum morphogenesis","5/2958","25/17883",0.399534519493787,0.99999999997791,0.933848061886546,"Robo1/Nrp1/Sema3c/Smad6/Robo2",5
"GO:0003309","GO:0003309","type B pancreatic cell differentiation","5/2958","25/17883",0.399534519493787,0.99999999997791,0.933848061886546,"Wnt5a/Cdh2/Gdf11/Bmp5/Vhl",5
"GO:0003338","GO:0003338","metanephros morphogenesis","5/2958","25/17883",0.399534519493787,0.99999999997791,0.933848061886546,"Ctnnb1/Hes1/Kif26b/Fras1/Lgr4",5
"GO:0006817","GO:0006817","phosphate ion transport","5/2958","25/17883",0.399534519493787,0.99999999997791,0.933848061886546,"Slc25a11/Ank/Xpr1/Slc37a4/Slc25a3",5
"GO:0015868","GO:0015868","purine ribonucleotide transport","5/2958","25/17883",0.399534519493787,0.99999999997791,0.933848061886546,"Slc25a5/Ank/Abcc5/Slc25a4/Slc25a16",5
"GO:0021801","GO:0021801","cerebral cortex radial glia-guided migration","5/2958","25/17883",0.399534519493787,0.99999999997791,0.933848061886546,"Lamb1/Ctnnb1/Rtn4/Col3a1/Socs7",5
"GO:0022030","GO:0022030","telencephalon glial cell migration","5/2958","25/17883",0.399534519493787,0.99999999997791,0.933848061886546,"Lamb1/Ctnnb1/Rtn4/Col3a1/Socs7",5
"GO:0030204","GO:0030204","chondroitin sulfate metabolic process","5/2958","25/17883",0.399534519493787,0.99999999997791,0.933848061886546,"Hexb/Xylt1/Csgalnact2/Arsb/Bpnt2",5
"GO:0051291","GO:0051291","protein heterooligomerization","5/2958","25/17883",0.399534519493787,0.99999999997791,0.933848061886546,"Col1a2/Rrm1/Cbr4/Mat2a/Rom1",5
"GO:0051503","GO:0051503","adenine nucleotide transport","5/2958","25/17883",0.399534519493787,0.99999999997791,0.933848061886546,"Slc25a5/Ank/Abcc5/Slc25a4/Slc25a16",5
"GO:0080111","GO:0080111","DNA demethylation","5/2958","25/17883",0.399534519493787,0.99999999997791,0.933848061886546,"Apex1/Otud4/Alkbh4/Apobec2/Tet1",5
"GO:1903020","GO:1903020","positive regulation of glycoprotein metabolic process","5/2958","25/17883",0.399534519493787,0.99999999997791,0.933848061886546,"Ctnnb1/Igf1/Abca2/Il15/Ramp1",5
"GO:0032273","GO:0032273","positive regulation of protein polymerization","16/2958","89/17883",0.400290159151566,0.99999999997791,0.933848061886546,"Snx9/Git1/Tppp3/Ttbk1/Pfn1/Nav3/Ccl11/Hsp90aa1/Mlst8/Bin1/Vasp/Nck1/Togaram1/Cdc42ep2/Grb2/Cav3",16
"GO:0051222","GO:0051222","positive regulation of protein transport","56/2958","326/17883",0.400362316213725,0.99999999997791,0.933848061886546,"Pard6a/Cdc42/Nutf2/Dmap1/Igf1/Akap5/Hsp90aa1/Pcsk1/Glud1/Ppp3cb/Oxct1/Golph3/Sybu/Tomm70a/Dnm1l/Bsg/C1qtnf12/Tmem132a/Jak2/Sirt3/Hras/Pfkfb2/Mpc2/Stom/Gnas/Src/Fbxw7/Wls/Asph/Psmd9/Camk1/Stim1/Acsl4/Vegfc/Adam9/C2cd2l/Ptgs2/Pfkm/Uaca/Mavs/Cd81/Oaz2/Rapgef4/Sorl1/Orai1/Kcnb1/Vamp8/Commd1/Mapk14/C1qtnf3/Lep/Mapk1/Nnat/Wipf1/Prnp/Ier3ip1",56
"GO:0043087","GO:0043087","regulation of GTPase activity","58/2958","338/17883",0.401216549305742,0.99999999997791,0.933848061886546,"Cav2/Sipa1l2/Snx9/Tiam1/Ephb3/Evi5l/Wnt11/Ndel1/Lims1/Tns3/Ccl11/Ralgapa1/Tbc1d7/Sema4d/Wnt5a/Spry2/Bcl6/Mmut/Mlst8/Sos1/Bin1/Hras/Itgb1/Epha4/Mkks/Gnas/Rap1gds1/C9orf72/Tbc1d1/Plxna1/Plxnd1/Plxnb3/Plxna3/Thy1/Pin1/Gnb5/Sos2/Fermt2/Grtp1/Dgki/Rap1gap2/Cpeb2/Tax1bp3/Arhgap12/Wdr41/Tbc1d22b/Snx18/Wnk1/F2r/Rapgef4/Prkg1/Sipa1/Arhgap24/Slc27a4/Arfgef1/Rap1a/Rasgrp3/Bves",58
"GO:0002042","GO:0002042","cell migration involved in sprouting angiogenesis","10/2958","54/17883",0.402380940220978,0.99999999997791,0.933848061886546,"Srf/Robo1/Vegfa/Itgb1/Nrp1/Fbxw7/Pik3r3/Ptgs2/Fgfbp1/Kdr",10
"GO:0030857","GO:0030857","negative regulation of epithelial cell differentiation","10/2958","54/17883",0.402380940220978,0.99999999997791,0.933848061886546,"Ctnnb1/Extl3/Spry2/Hes1/Vegfa/Frzb/Kras/Vhl/Spred2/Ccnd1",10
"GO:0031529","GO:0031529","ruffle organization","10/2958","54/17883",0.402380940220978,0.99999999997791,0.933848061886546,"Def8/Aif1l/Fam98a/Pfn1/Ndel1/Hras/Tpm1/Inppl1/Cspg4/Arhgap24",10
"GO:0043388","GO:0043388","positive regulation of DNA binding","10/2958","54/17883",0.402380940220978,0.99999999997791,0.933848061886546,"Calm1/Ctnnb1/Itga2/Igf1/Hes1/Jak2/Parp1/Nme1/Hipk2/Lamtor5",10
"GO:0045005","GO:0045005","DNA-templated DNA replication maintenance of fidelity","10/2958","54/17883",0.402380940220978,0.99999999997791,0.933848061886546,"Asf1a/Mus81/Parp1/Nbn/Mre11a/Carm1/Exd2/Setmar/Zranb3/Fancm",10
"GO:1901799","GO:1901799","negative regulation of proteasomal protein catabolic process","10/2958","54/17883",0.402380940220978,0.99999999997791,0.933848061886546,"Hfe/Usp19/Map1a/Alad/Usp38/Styx/Clec16a/Sco1/Styx-ps/Svip",10
"GO:1990748","GO:1990748","cellular detoxification","10/2958","54/17883",0.402380940220978,0.99999999997791,0.933848061886546,"Prdx2/Sod2/Aifm2/Dhfr/Aldh1a7/Lancl1/Abcb6/Prdx6/Adh5/Selenot",10
"GO:0050921","GO:0050921","positive regulation of chemotaxis","27/2958","154/17883",0.402724444580686,0.99999999997791,0.933848061886546,"Tiam1/Itga2/Thbs4/Wnt5a/Dnm1l/Akirin1/Smoc2/Pla2g7/Vegfa/Vegfb/Nrp1/Ppm1f/Fn1/Edn3/Ptn/Vegfc/Cdh13/Smad3/Oxsr1/Lpar1/Cxcr4/Wnk1/Prkca/Cx3cr1/Adam17/Kdr/Mapk1",27
"GO:0015908","GO:0015908","fatty acid transport","18/2958","101/17883",0.404645431475127,0.99999999997791,0.933848061886546,"Acsl1/Mapk9/Map2k6/Atp5pf/Nmb/Slco3a1/Lypla1/Abcd3/Fabp3/Acsl4/Abcd1/Ptgs2/P2ry2/Pnpla8/Pmp2/Abcd2/Lep/Slc27a4",18
"GO:0007219","GO:0007219","Notch signaling pathway","30/2958","172/17883",0.405987382069507,0.99999999997791,0.933848061886546,"Neurl1a/Slc35c2/Pgam2/S2bpcox16/Bcl6/Hes1/Robo1/Mib1/Got1/Wdr12/Src/Postn/Fbxw7/Enho/Rita1/Aph1b/Heyl/Epn1/Hif1an/Ccn3/Galnt11/Rcan2/Zfp423/Fat4/Six1/Robo2/Adam17/Tcim/Susd5/Synj2bp",30
"GO:0031641","GO:0031641","regulation of myelination","11/2958","60/17883",0.406223718732261,0.99999999997791,0.933848061886546,"Ctnnb1/Pten/Rxrg/Rarb/Igf1/Tnfrsf21/Cdh2/Slc25a12/Ptn/Fig4/Jam2",11
"GO:1900015","GO:1900015","regulation of cytokine production involved in inflammatory response","11/2958","60/17883",0.406223718732261,0.99999999997791,0.933848061886546,"Kpna6/Mapk9/Extl3/Ppara/Abcd1/Adcy7/Macir/Il17d/Mapk14/Abcd2/Lep",11
"GO:1903409","GO:1903409","reactive oxygen species biosynthetic process","11/2958","60/17883",0.406223718732261,0.99999999997791,0.933848061886546,"Sod2/Ppara/Hspd1/Slc25a33/Mfn2/Ndufc2/Abcb7/Abcd1/Coa8/Abcd2/Slc5a3",11
"GO:0019218","GO:0019218","regulation of steroid metabolic process","19/2958","107/17883",0.406514866228146,0.99999999997791,0.933848061886546,"Lmf1/Insig2/Acadvl/Igf1/Ephx2/Gnb3/Abca2/Scp2/Dkk3/Bmp5/Akr1c14/Fgf1/Stub1/Insig1/Ces1d/Dhcr7/Lep/Fdps/Kcnma1",19
"GO:0006862","GO:0006862","nucleotide transport","6/2958","31/17883",0.408072218204445,0.99999999997791,0.933848061886546,"Slc25a5/Ank/Abcc5/Slc25a33/Slc25a4/Slc25a16",6
"GO:0006921","GO:0006921","cellular component disassembly involved in execution phase of apoptosis","6/2958","31/17883",0.408072218204445,0.99999999997791,0.933848061886546,"Endog/Top2a/Dffa/Nmnat1/Aifm1/Blcap",6
"GO:0033598","GO:0033598","mammary gland epithelial cell proliferation","6/2958","31/17883",0.408072218204445,0.99999999997791,0.933848061886546,"Esr1/Rtn4/Wnt5a/Robo1/Mapk1/Ccnd1",6
"GO:0033688","GO:0033688","regulation of osteoblast proliferation","6/2958","31/17883",0.408072218204445,0.99999999997791,0.933848061886546,"Nf2/Eif2ak2/Itgav/Smad3/Tmem119/Bcl2",6
"GO:0035767","GO:0035767","endothelial cell chemotaxis","6/2958","31/17883",0.408072218204445,0.99999999997791,0.933848061886546,"Smoc2/Vegfa/Nrp1/Fgf1/Ccn3/Kdr",6
"GO:0035883","GO:0035883","enteroendocrine cell differentiation","6/2958","31/17883",0.408072218204445,0.99999999997791,0.933848061886546,"Wnt5a/Hes1/Cdh2/Gdf11/Bmp5/Vhl",6
