"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0016274","GO:0016274","protein-arginine N-methyltransferase activity","4/2933","11/17763",0.0928841832456642,0.483731928830291,0.439521720541036,"Ndufaf7/Carm1/Prmt9/Mettl23",4
"GO:0016668","GO:0016668","oxidoreductase activity, acting on a sulfur group of donors, NAD(P) as acceptor","4/2933","11/17763",0.0928841832456642,0.483731928830291,0.439521720541036,"Txnrd1/Dld/Pgk1/Selenot",4
"GO:0016783","GO:0016783","sulfurtransferase activity","4/2933","11/17763",0.0928841832456642,0.483731928830291,0.439521720541036,"Nfs1/Tstd3/Tst/Mpst",4
"GO:0019107","GO:0019107","myristoyltransferase activity","4/2933","11/17763",0.0928841832456642,0.483731928830291,0.439521720541036,"Scp2/Zdhhc7/Acaa1a/Hadhb",4
"GO:0019215","GO:0019215","intermediate filament binding","4/2933","11/17763",0.0928841832456642,0.483731928830291,0.439521720541036,"Nes/Nme2/Vim/Nme1",4
"GO:0034595","GO:0034595","phosphatidylinositol phosphate 5-phosphatase activity","4/2933","11/17763",0.0928841832456642,0.483731928830291,0.439521720541036,"Inppl1/Inpp5j/Fig4/Ptpmt1",4
"GO:0043208","GO:0043208","glycosphingolipid binding","4/2933","11/17763",0.0928841832456642,0.483731928830291,0.439521720541036,"Epdr1/Lamb1/Psap/Lamc1",4
"GO:0048495","GO:0048495","Roundabout binding","4/2933","11/17763",0.0928841832456642,0.483731928830291,0.439521720541036,"Lrtm1/Igfals/Lgr4/Lrtm2",4
"GO:0051864","GO:0051864","histone H3K36 demethylase activity","4/2933","11/17763",0.0928841832456642,0.483731928830291,0.439521720541036,"Riox2/Kdm2b/Kdm8/Kdm7a",4
"GO:0070097","GO:0070097","delta-catenin binding","4/2933","11/17763",0.0928841832456642,0.483731928830291,0.439521720541036,"Ctnnb1/Dact1/Dact2/Ccdc85b",4
"GO:0070878","GO:0070878","primary miRNA binding","4/2933","11/17763",0.0928841832456642,0.483731928830291,0.439521720541036,"Ddx3x/Srf/Pus10/Myhas",4
"GO:0003924","GO:0003924","GTPase activity","58/2933","297/17763",0.0931510808896169,0.483731928830291,0.439521720541036,"Gna12/Ddx3x/Cdc42/Rala/Gnat2/Rnd3/Arl5b/Rhot1/Nkiras2/Rhobtb1/Rab21/Arf5/Mtif2/Dnajc27/Rab10/Rab15/Gng4/Gfm2/Rhobtb2/Dnm1l/Gnb3/Mmut/Gtpbp2/Rhoq/Rab27b/Hras/Rhot2/Septin2/Dnm1/Gnas/Mfn1/Gfm1/Rragd/Mfn2/Rab28/Guf1/Kras/Rab3a/Arhgap5/Arl5a/Mmaa/Opa1/Arfrp1/Mtg1/Gtpbp10/Gm12185/Septin6/Septin9/Atl2/Cracr2a/Arf2/Gpn1/Rap1a/Septin5/Tufm/Tmem250-ps/F830016B08Rik/Gbp10",58
"GO:0015036","GO:0015036","disulfide oxidoreductase activity","9/2933","34/17763",0.0957695609254018,0.495157904522601,0.449903430318367,"Txn2/Glrx/Gsto1/Chchd4/Tmx4/Txndc5/Tmx2/Pgk1/Sco2",9
"GO:0004180","GO:0004180","carboxypeptidase activity","10/2933","39/17763",0.0975500434234007,0.501910275803645,0.456038675205659,"Ace2/Vash1/Agbl1/Cpxm2/Cpz/Cpe/Cpq/Agbl2/Mindy2/Naalad2",10
"GO:0016208","GO:0016208","AMP binding","6/2933","20/17763",0.0981513957726661,0.501910275803645,0.456038675205659,"Prkag3/Mpped2/Pygm/Pfkm/H1f4/Prkag1",6
"GO:0140359","GO:0140359","ABC-type transporter activity","11/2933","44/17763",0.0983472837723358,0.501910275803645,0.456038675205659,"Abcc5/Abcb6/Abca2/Abcd3/Abcb8/Abcb9/Abcb7/Abcd1/Abcb10/Abcb4/Abcd2",11
"GO:0019887","GO:0019887","protein kinase regulator activity","43/2933","215/17763",0.0999480729551179,0.50789063681914,0.46147246695338,"Ccnd2/Ddx3x/Calm1/Mob1b/Prkag3/Macroh2a1/Wnt11/Taok1/Acsl1/Calm3/Cdc37/Igf1/Ccnh/Parp8/Cab39l/Spry2/Vegfa/Mlst8/Spry4/Hbegf/Ccnj/Parp6/Stradb/Dusp19/Pkia/Ccne2/Dus2/Nck1/Prkar2a/Nek9/Map2k2/Ibtk/Calm2/Ccnb1/Inka1/Gskip/Spred2/Wnk1/Gprc5c/Prkag1/Cep43/Ccnd1/Cdkn2b",43
"GO:0004713","GO:0004713","protein tyrosine kinase activity","27/2933","128/17763",0.102428188709202,0.518269125776477,0.470902424025213,"Axl/Ddr1/Ephb3/Ttbk1/Map2k6/Rps6ka5/Eif2ak2/Pkdcc/Jak2/Nrp1/Stk16/Epha4/Abl2/Ddr2/Src/Epha7/Dyrk2/Ret/Pkm/Ephb1/Map2k4/Tesk2/Map2k2/Dstyk/Flt3/Hipk2/Kdr",27
"GO:0022836","GO:0022836","gated channel activity","56/2933","288/17763",0.103465928907475,0.519829664875811,0.472320339174145,"Clcn4/Gabrg1/Gria3/Clcn5/P2rx5/Atp5mc1/Vdac3/Cacna2d2/Chrne/Atp5mc3/Scn1b/Hcn2/Vdac1/Cacna1g/Vdac2/Asic1/Clic5/Bnip1/Ccdc51/Cnga3/Itgav/Chrna4/Kcnq5/Lrrc38/Clcn1/Cacna1a/Tmem109/Clca2/Kcnk2/Kcna7/Kcnh2/Lrrc52/Cacna2d4/Piezo2/Tmc7/Kcna10/Kcng4/Scn4b/Kcnb1/Tmem150c/Tmem37/Kcnt2/Kcnn2/Kcnc1/Kcnh7/Ncs1/Kcnc3/Kcnma1/Hvcn1/Clca4a/Grid2/Kcng1/Lrrc55/Scn2a/Cacng6/Kcnb2",56
"GO:0001671","GO:0001671","ATPase activator activity","7/2933","25/17763",0.104931832690303,0.519829664875811,0.472320339174145,"Atp6ap1/Ahsa2/Dnajc15/Atp1b1/Dnajc19/Dnaja1/Rab3a",7
"GO:0016866","GO:0016866","intramolecular transferase activity","7/2933","25/17763",0.104931832690303,0.519829664875811,0.472320339174145,"Pus10/Pgam2/Pmm2/Mmut/Pgm1/Pgm2l1/Rpusd3",7
"GO:0030275","GO:0030275","LRR domain binding","7/2933","25/17763",0.104931832690303,0.519829664875811,0.472320339174145,"Robo1/Cdc5l/Ddit3/Pmf1/Kras/Mrtfa/Scn2a",7
"GO:0140311","GO:0140311","protein sequestering activity","7/2933","25/17763",0.104931832690303,0.519829664875811,0.472320339174145,"Insig2/Tarbp2/Smad6/Usp38/Insig1/Lrrc15/Prnp",7
"GO:0016776","GO:0016776","phosphotransferase activity, phosphate group as acceptor","8/2933","30/17763",0.108868645866727,0.537085319609189,0.487998930156998,"Guk1/Nme2/Ak3/Ak1/Pmvk/Cmpk1/Ppip5k1/Nme1",8
"GO:0004549","GO:0004549","tRNA-specific ribonuclease activity","5/2933","16/17763",0.109813686444563,0.537270267563481,0.48816697497322,"Rpp14/Rpp21/Pop7/Tsen34/Pop5",5
"GO:0042813","GO:0042813","Wnt receptor activity","5/2933","16/17763",0.109813686444563,0.537270267563481,0.48816697497322,"Nid1/Lrp6/Ryk/Fzd1/Fzd9",5
"GO:0097718","GO:0097718","disordered domain specific binding","9/2933","35/17763",0.110944624796568,0.540087600698094,0.490726820691192,"Ctnnb1/Hsp90aa1/Ppil1/Smad2/Smtnl1/Rrm1/Tpm1/Gapdh/Bcl2l2",9
"GO:0043022","GO:0043022","ribosome binding","24/2933","113/17763",0.11140832361068,0.540087600698094,0.490726820691192,"Ddx3x/Taco1/Letm1/Tmem147/Mtres1/Cpeb4/Eral1/Spcs1/Cpeb1/Sec61a2/Stau2/Guf1/Ung/Ndufab1/Naa10/Nme1/Cpeb2/Mrps27/Ythdf3/Mtrfr/Sec61b/Uqcc5/Ptcd3/Tmem223",24
"GO:0005044","GO:0005044","scavenger receptor activity","10/2933","40/17763",0.111757991698508,0.540087600698094,0.490726820691192,"Loxl3/Scarf2/Vtn/Enpp2/Prss12/Loxl2/Ssc5d/Enpp1/Ackr3/Ackr4",10
"GO:0030246","GO:0030246","carbohydrate binding","51/2933","262/17763",0.113888551641773,0.548146524975037,0.498049207436423,"Galnt1/Lman2l/Gys1/Clec11a/Adgrl1/Cd34/Vtn/P4ha2/Plod1/P4ha1/Mrc2/Lman2/Vcan/Hexb/Enpp2/Chodl/Bsg/P3h3/Igf2r/Ogfod3/Fuom/Taldo1/Clec3b/Pam/Phyh/Galnt5/Atrn/Ptx3/Manba/Adgrl2/P3h1/Ptn/Cdipt/Egln1/Pygm/Ogfod1/Pfkm/Loxl2/Enpp1/Gnpnat1/Galnt11/Man2a2/Lman1/Lgalsl/Cilp2/Clec9a/Epm2a/Cd248/Frem1/Ganc/Lgals1",51
"GO:0043177","GO:0043177","organic acid binding","42/2933","212/17763",0.114925747035928,0.548759702493958,0.498606344193479,"Dbt/Srr/Epdr1/Psap/Pitpna/P4ha2/Plod1/P4ha1/Slc46a1/Nme2/Mtr/Dhfr/Glud1/Rida/Yars2/P3h3/Igf2r/Ogfod3/Got1/Scly/Pam/Phyh/Col11a1/Adh5/Ddah1/Scp2/P3h1/Hmgcl/Fabp3/Acox3/Ptn/Got2/Egln1/Sesn3/Hmbs/Ogfod1/Akr1c14/Hif1an/Cep104/Pmp2/Mat2a/Hmgcs1",42
"GO:0019207","GO:0019207","kinase regulator activity","49/2933","251/17763",0.114942910657518,0.548759702493958,0.498606344193479,"Ccnd2/Ddx3x/Calm1/Mob1b/Prkag3/Macroh2a1/Wnt11/Taok1/Acsl1/Calm3/Cdc37/Igf1/Ccnh/Parp8/Cab39l/Spry2/Tab1/Itsn1/Vegfa/Mlst8/Spry4/Hbegf/Ccnj/Parp6/Stradb/Dusp19/Pkia/Ccne2/Pik3r3/Lrp6/Dus2/Nck1/Prkar2a/Nek9/Map2k2/Ibtk/Calm2/Socs5/Socs7/Ccnb1/Inka1/Gskip/Spred2/Wnk1/Gprc5c/Prkag1/Cep43/Ccnd1/Cdkn2b",49
"GO:0000295","GO:0000295","adenine nucleotide transmembrane transporter activity","6/2933","21/17763",0.119113203829561,0.560297784928897,0.509089914826932,"Slc25a5/Ank/Abcd1/Slc25a4/Slc25a47/Slc25a16",6
"GO:0015145","GO:0015145","monosaccharide transmembrane transporter activity","6/2933","21/17763",0.119113203829561,0.560297784928897,0.509089914826932,"Slc2a4/Slc23a2/Slc2a12/Mfsd4b1/Mfsd4a/Slc5a3",6
"GO:0051427","GO:0051427","hormone receptor binding","6/2933","21/17763",0.119113203829561,0.560297784928897,0.509089914826932,"Jak2/Nppc/Gnas/Ptpn11/Pthlh/Lep",6
"GO:0003841","GO:0003841","1-acylglycerol-3-phosphate O-acyltransferase activity","4/2933","12/17763",0.121828994649312,0.560297784928897,0.509089914826932,"Lpcat1/Agpat5/Abhd5/Lclat1",4
"GO:0008253","GO:0008253","5'-nucleotidase activity","4/2933","12/17763",0.121828994649312,0.560297784928897,0.509089914826932,"Nt5c3b/Nt5m/Nt5c1a/Nt5dc2",4
"GO:0016846","GO:0016846","carbon-sulfur lyase activity","4/2933","12/17763",0.121828994649312,0.560297784928897,0.509089914826932,"Glo1/Scly/Hccs/Kyat1",4
"GO:0031432","GO:0031432","titin binding","4/2933","12/17763",0.121828994649312,0.560297784928897,0.509089914826932,"Calm1/Calm3/Calm2/Actn2",4
"GO:0052650","GO:0052650","NADP-retinol dehydrogenase activity","4/2933","12/17763",0.121828994649312,0.560297784928897,0.509089914826932,"Akr1b1/Rdh13/Dhrs4/Akr1b10",4
"GO:0106019","GO:0106019","phosphatidylinositol-4,5-bisphosphate phosphatase activity","4/2933","12/17763",0.121828994649312,0.560297784928897,0.509089914826932,"Pip4p2/Inpp5j/Fig4/Ptpmt1",4
"GO:0016705","GO:0016705","oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen","36/2933","180/17763",0.123123876817799,0.560297784928897,0.509089914826932,"Cyp51/Hmox2/Ptgis/P4ha2/Plod1/P4ha1/Coq6/Hr/Riox2/P3h3/Ogfod3/Scd2/Alkbh8/Pam/Phyh/Cyp2u1/Asph/P3h1/Kdm2b/Coq7/Kdm8/Egln1/Sc5d/Fdx1/Ptgs2/Ogfod1/Akr1c14/Hif1an/Jmjd4/Kdm1b/Alkbh4/Cyp2s1/Kdm7a/Fads6/Tet1/Jmjd6",36
"GO:0003785","GO:0003785","actin monomer binding","7/2933","26/17763",0.124140132052554,0.560297784928897,0.509089914826932,"Pfn1/Pfn4/Mtss1/Mrtfa/Lmod3/Tmsb4x/Myl3",7
"GO:0016769","GO:0016769","transferase activity, transferring nitrogenous groups","7/2933","26/17763",0.124140132052554,0.560297784928897,0.509089914826932,"Gpt/Got1/Bcat1/Got2/Cisd1/Kyat1/Gapdh",7
"GO:0031435","GO:0031435","mitogen-activated protein kinase kinase kinase binding","7/2933","26/17763",0.124140132052554,0.560297784928897,0.509089914826932,"Cav2/Cdc42/Cdc37/Mapk9/Ppara/Dusp19/Mapk1",7
"GO:0141052","GO:0141052","histone H3 demethylase activity","7/2933","26/17763",0.124140132052554,0.560297784928897,0.509089914826932,"Hr/Riox2/Kdm2b/Kdm8/Kdm1b/Kdm7a/Jmjd6",7
"GO:0016763","GO:0016763","pentosyltransferase activity","12/2933","51/17763",0.124458038375253,0.560297784928897,0.509089914826932,"Large1/Parp8/Umps/Tnks2/Parp6/Parp1/Upp2/Ppat/Sirt4/Gxylt2/Xylt1/Parp10",12
"GO:0017147","GO:0017147","Wnt-protein binding","8/2933","31/17763",0.126581372025233,0.563474245961478,0.511976066298569,"Nid1/Wif1/Frzb/Wls/Lrp6/Ryk/Fzd1/Fzd9",8
"GO:0140358","GO:0140358","P-type transmembrane transporter activity","8/2933","31/17763",0.126581372025233,0.563474245961478,0.511976066298569,"Atp1a4/Atp5f1e/Atp2b1/Atp1b1/Anxa5/Atp2b3/Atp6v0a4/Atp5mg",8
"GO:0035254","GO:0035254","glutamate receptor binding","16/2933","72/17763",0.126986005930447,0.563474245961478,0.511976066298569,"Calm1/Ctnnb1/Homer1/Pten/Calm3/Esr1/Dlg4/Akap5/Camk2a/Homer2/Map1a/Gnas/Exoc4/Calm2/Neto2/Prnp",16
"GO:0032451","GO:0032451","demethylase activity","10/2933","41/17763",0.127067249722732,0.563474245961478,0.511976066298569,"Cyp51/Hr/Riox2/Mmachc/Kdm2b/Kdm8/Kdm1b/Alkbh4/Kdm7a/Jmjd6",10
"GO:0097110","GO:0097110","scaffold protein binding","19/2933","88/17763",0.128077680866679,0.565835724425923,0.51412171973977,"Cav2/Psap/Homer1/Git1/Cdc37/Dynll2/Cacna1g/Dlg4/Akap5/Hsp90aa1/Xrcc6/Adcy6/Vim/Src/P2ry1/Map3k7/Map2k2/Kcnh2/Grid2",19
"GO:0019209","GO:0019209","kinase activator activity","27/2933","132/17763",0.13507887352657,0.587344804620494,0.533664998508308,"Ccnd2/Ddx3x/Calm1/Mob1b/Wnt11/Taok1/Acsl1/Calm3/Igf1/Parp8/Cab39l/Spry2/Tab1/Itsn1/Vegfa/Mlst8/Hbegf/Parp6/Stradb/Dusp19/Nek9/Map2k2/Calm2/Ccnb1/Wnk1/Gprc5c/Ccnd1",27
"GO:0003746","GO:0003746","translation elongation factor activity","5/2933","17/17763",0.135426631470773,0.587344804620494,0.533664998508308,"Gtpbp2/Gfm1/Tsfm/Eef1g/Tufm",5
"GO:0005520","GO:0005520","insulin-like growth factor binding","5/2933","17/17763",0.135426631470773,0.587344804620494,0.533664998508308,"Igfbp6/Igf2r/Igfbp5/Itgav/Igfals",5
"GO:0015174","GO:0015174","basic amino acid transmembrane transporter activity","5/2933","17/17763",0.135426631470773,0.587344804620494,0.533664998508308,"Slc38a3/Slc47a1/Slc25a29/Slc38a4/Slc25a15",5
"GO:0030228","GO:0030228","lipoprotein particle receptor activity","5/2933","17/17763",0.135426631470773,0.587344804620494,0.533664998508308,"Cd320/Lrp10/Ildr1/Atp5f1b/Lrp6",5
"GO:0005216","GO:0005216","monoatomic ion channel activity","73/2933","391/17763",0.137628458652536,0.59336887830032,0.539138507843996,"Atp5pb/Clcn4/Gabrg1/Gria3/Atp5f1d/Clcn5/P2rx5/Vdac3/Cacna2d2/Chrne/Atp5f1e/Scn1b/Slc1a4/Best3/Hcn2/Vdac1/Cacna1g/Vdac2/Atp5pf/Atp5po/Asic1/Slc26a6/Clic5/Bnip1/Atp5f1b/Atp5f1a/Ccdc51/Atp5f1c/Cnga3/Itgav/Chrna4/Trpc4/Kcnq5/Lrrc38/Clcn1/Stim1/Atp5pd/Cacna1a/Tmem109/Ano8/Clca2/Kcnk2/Kcna7/Kcnh2/Atp5mf/Atp5mg/Lrrc52/Cacna2d4/Piezo2/Tmc7/Kcna10/Kcng4/Scn4b/Orai1/Kcnb1/Tmem150c/Tmem37/Atp5me/Kcnt2/Kcnn2/Kcnc1/Kcnh7/Ncs1/Kcnc3/Kcnma1/Hvcn1/Clca4a/Grid2/Kcng1/Lrrc55/Scn2a/Cacng6/Kcnb2",73
"GO:0022839","GO:0022839","monoatomic ion gated channel activity","54/2933","283/17763",0.137817940483605,0.59336887830032,0.539138507843996,"Clcn4/Gabrg1/Gria3/Clcn5/P2rx5/Vdac3/Cacna2d2/Chrne/Scn1b/Hcn2/Vdac1/Cacna1g/Vdac2/Asic1/Clic5/Bnip1/Ccdc51/Cnga3/Itgav/Chrna4/Kcnq5/Lrrc38/Clcn1/Cacna1a/Tmem109/Clca2/Kcnk2/Kcna7/Kcnh2/Lrrc52/Cacna2d4/Piezo2/Tmc7/Kcna10/Kcng4/Scn4b/Kcnb1/Tmem150c/Tmem37/Kcnt2/Kcnn2/Kcnc1/Kcnh7/Ncs1/Kcnc3/Kcnma1/Hvcn1/Clca4a/Grid2/Kcng1/Lrrc55/Scn2a/Cacng6/Kcnb2",54
"GO:0070279","GO:0070279","vitamin B6 binding","12/2933","52/17763",0.138786180169574,0.593794012699625,0.539524787499126,"Srr/Pnpo/Gpt/Got1/Scly/Nfs1/Got2/Pygm/Alas1/Cisd1/Kyat1/Gadl1",12
"GO:0005249","GO:0005249","voltage-gated potassium channel activity","19/2933","89/17763",0.13891971411976,0.593794012699625,0.539524787499126,"Hcn2/Kcnq5/Lrrc38/Kcnk2/Kcna7/Kcnh2/Lrrc52/Kcna10/Kcng4/Kcnb1/Kcnt2/Kcnn2/Kcnc1/Kcnh7/Kcnc3/Kcnma1/Kcng1/Lrrc55/Kcnb2",19
"GO:0003950","GO:0003950","NAD+ ADP-ribosyltransferase activity","6/2933","22/17763",0.142086702144369,0.598685606188372,0.543969318567315,"Parp8/Tnks2/Parp6/Parp1/Sirt4/Parp10",6
"GO:0051119","GO:0051119","sugar transmembrane transporter activity","6/2933","22/17763",0.142086702144369,0.598685606188372,0.543969318567315,"Slc2a4/Slc23a2/Slc2a12/Mfsd4b1/Mfsd4a/Slc5a3",6
"GO:0070696","GO:0070696","transmembrane receptor protein serine/threonine kinase binding","6/2933","22/17763",0.142086702144369,0.598685606188372,0.543969318567315,"Wif1/Src/Bmp5/Smad6/Inhba/Synj2bp",6
"GO:0120014","GO:0120014","phospholipid transfer activity","6/2933","22/17763",0.142086702144369,0.598685606188372,0.543969318567315,"Prelid3b/Pitpna/Scp2/Triap1/C2cd2l/Pitpnc1",6
"GO:0008375","GO:0008375","acetylglucosaminyltransferase activity","10/2933","42/17763",0.143447014438764,0.600244915445227,0.545386116274023,"Pigyl/Mgat1/Hexb/Extl3/Pigq/Extl2/Pomgnt1/Extl1/B3gnt2/Pomgnt2",10
"GO:0030295","GO:0030295","protein kinase activator activity","25/2933","122/17763",0.143770167132647,0.600244915445227,0.545386116274023,"Ccnd2/Ddx3x/Calm1/Mob1b/Wnt11/Taok1/Acsl1/Calm3/Igf1/Parp8/Cab39l/Spry2/Vegfa/Mlst8/Hbegf/Parp6/Stradb/Dusp19/Nek9/Map2k2/Calm2/Ccnb1/Wnk1/Gprc5c/Ccnd1",25
"GO:0005506","GO:0005506","iron ion binding","29/2933","144/17763",0.144049882714794,0.600244915445227,0.545386116274023,"Cyp51/Ptgis/P4ha2/Plod1/P4ha1/Isca2/Aco2/Slc11a2/P3h3/Ogfod3/Scd2/Alkbh8/Phyh/Cyp2u1/P3h1/Ciapin1/Egln1/Sc5d/Fdx1/Ogfod1/Hif1an/Cisd1/Fbxl5/Cyp2s1/Kdm7a/Tet1/Jmjd6/Ado/Ethe1",29
"GO:0016891","GO:0016891","RNA endonuclease activity, producing 5'-phosphomonoesters","7/2933","27/17763",0.144991592751127,0.600244915445227,0.545386116274023,"Rpp14/Nudt12/Rpp21/Mrpl44/Ago3/Pop7/Pop5",7
"GO:0052866","GO:0052866","phosphatidylinositol phosphate phosphatase activity","7/2933","27/17763",0.144991592751127,0.600244915445227,0.545386116274023,"Pten/Mtmr6/Pip4p2/Inppl1/Inpp5j/Fig4/Ptpmt1",7
"GO:0001222","GO:0001222","transcription corepressor binding","14/2933","63/17763",0.146516300889487,0.604443554889032,0.549201025156997,"Ctnnb1/Trappc2b/Cdc37/Esr1/Bcl6/Hes1/Cdc5l/Ets1/Smad3/Ctbp1/Zfp644/Eno1/Runx3/Eloc",14
"GO:0022843","GO:0022843","voltage-gated monoatomic cation channel activity","26/2933","128/17763",0.148749970902172,0.611527658153375,0.555637683706214,"Cacna2d2/Hcn2/Cacna1g/Itgav/Kcnq5/Lrrc38/Cacna1a/Kcnk2/Kcna7/Kcnh2/Lrrc52/Cacna2d4/Kcna10/Kcng4/Kcnb1/Kcnt2/Kcnn2/Kcnc1/Kcnh7/Ncs1/Kcnc3/Kcnma1/Hvcn1/Kcng1/Lrrc55/Kcnb2",26
"GO:0032934","GO:0032934","sterol binding","13/2933","58/17763",0.150269002029002,0.615634942568644,0.559369586864469,"Insig2/Vdac1/Vdac2/Osbpl11/Scp2/Cd81/Nfe2l1/Osbpl10/Gpr155/Osbpl6/Osbpl1a/Insig1/Pmp2",13
"GO:0019210","GO:0019210","kinase inhibitor activity","16/2933","74/17763",0.151636481574221,0.618305001088962,0.561795617988015,"Macroh2a1/Spry4/Dusp19/Pkia/Lrp6/Dus2/Nck1/Prkar2a/Ibtk/Socs5/Inka1/Gskip/Spred2/Wnk1/Cep43/Cdkn2b",16
"GO:0002161","GO:0002161","aminoacyl-tRNA editing activity","4/2933","13/17763",0.15405403321051,0.618305001088962,0.561795617988015,"Aars2/Prorsd1/Lars2/Vars2",4
"GO:0031748","GO:0031748","D1 dopamine receptor binding","4/2933","13/17763",0.15405403321051,0.618305001088962,0.561795617988015,"Cav2/Dlg4/Gnas/Ptpn11",4
"GO:0051371","GO:0051371","muscle alpha-actinin binding","4/2933","13/17763",0.15405403321051,0.618305001088962,0.561795617988015,"Pdlim4/Pdlim7/Ldb3/Synpo2",4
"GO:0061459","GO:0061459","L-arginine transmembrane transporter activity","4/2933","13/17763",0.15405403321051,0.618305001088962,0.561795617988015,"Slc47a1/Slc25a29/Slc38a4/Slc25a15",4
"GO:1901474","GO:1901474","azole transmembrane transporter activity","4/2933","13/17763",0.15405403321051,0.618305001088962,0.561795617988015,"Slc38a3/Slc47a1/Slc25a19/Slc19a2",4
"GO:0051082","GO:0051082","unfolded protein binding","18/2933","85/17763",0.15496765760493,0.61987063041972,0.56321815815163,"Dnaja3/Cdc37/Hsp90aa1/Pfdn1/Grpel2/Cdc37l1/Aip/Mkks/Ndufaf1/Pdrg1/Dnaja1/Cryab/Dnaja4/Hspb2/Pfdn4/Serpinh1/Pet100/Tomm20",18
"GO:0004550","GO:0004550","nucleoside diphosphate kinase activity","5/2933","18/17763",0.16339416707911,0.634301900902175,0.576330496730106,"Nme2/Ak3/Ak1/Cmpk1/Nme1",5
"GO:0005324","GO:0005324","long-chain fatty acid transporter activity","5/2933","18/17763",0.16339416707911,0.634301900902175,0.576330496730106,"Abcd3/Fabp3/Abcd1/Abcd2/Slc27a4",5
"GO:0017110","GO:0017110","nucleoside diphosphate phosphatase activity","5/2933","18/17763",0.16339416707911,0.634301900902175,0.576330496730106,"Entpd5/Entpd4b/Nudt15/Pgp/Entpd4",5
"GO:0042577","GO:0042577","lipid phosphatase activity","5/2933","18/17763",0.16339416707911,0.634301900902175,0.576330496730106,"Sgpp1/Plpp1/Ephx2/Plppr4/Plpp7",5
"GO:0043522","GO:0043522","leucine zipper domain binding","5/2933","18/17763",0.16339416707911,0.634301900902175,0.576330496730106,"Cdc5l/Ddit3/Pmf1/Mrtfa/Scn2a",5
"GO:0052745","GO:0052745","inositol phosphate phosphatase activity","5/2933","18/17763",0.16339416707911,0.634301900902175,0.576330496730106,"Pten/Bpnt1/Impa1/Inppl1/Inpp5j",5
"GO:0071617","GO:0071617","lysophospholipid acyltransferase activity","5/2933","18/17763",0.16339416707911,0.634301900902175,0.576330496730106,"Lpcat1/Lpgat1/Agpat5/Abhd5/Lclat1",5
"GO:0097001","GO:0097001","ceramide binding","5/2933","18/17763",0.16339416707911,0.634301900902175,0.576330496730106,"Epdr1/Psap/Vdac1/Vdac2/Laptm4b",5
"GO:0005261","GO:0005261","monoatomic cation channel activity","54/2933","287/17763",0.163397026837131,0.634301900902175,0.576330496730106,"Atp5pb/Atp5f1d/P2rx5/Cacna2d2/Chrne/Atp5f1e/Scn1b/Hcn2/Cacna1g/Atp5pf/Atp5po/Asic1/Bnip1/Atp5f1b/Atp5f1a/Ccdc51/Atp5f1c/Cnga3/Itgav/Chrna4/Trpc4/Kcnq5/Lrrc38/Stim1/Atp5pd/Cacna1a/Kcnk2/Kcna7/Kcnh2/Atp5mf/Atp5mg/Lrrc52/Cacna2d4/Piezo2/Kcna10/Kcng4/Scn4b/Orai1/Kcnb1/Tmem37/Atp5me/Kcnt2/Kcnn2/Kcnc1/Kcnh7/Ncs1/Kcnc3/Kcnma1/Hvcn1/Kcng1/Lrrc55/Scn2a/Cacng6/Kcnb2",54
"GO:0140597","GO:0140597","protein carrier chaperone","8/2933","33/17763",0.166106477885375,0.639275173226391,0.580849241676184,"Pex19/Emc10/Asf1a/Emc9/Emc2/Timm10/Get3/Mmgt1",8
"GO:0034237","GO:0034237","protein kinase A regulatory subunit binding","6/2933","23/17763",0.166912038234523,0.639275173226391,0.580849241676184,"Akap1/Akap5/Pja2/Gskip/Akap6/Arfgef1",6
"GO:0034593","GO:0034593","phosphatidylinositol bisphosphate phosphatase activity","6/2933","23/17763",0.166912038234523,0.639275173226391,0.580849241676184,"Pten/Mtmr6/Pip4p2/Inpp5j/Fig4/Ptpmt1",6
"GO:0035173","GO:0035173","histone kinase activity","6/2933","23/17763",0.166912038234523,0.639275173226391,0.580849241676184,"Rps6ka5/Jak2/Aurka/Map3k7/Chek1/Prkca",6
"GO:0016814","GO:0016814","hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amidines","7/2933","28/17763",0.167377790287315,0.639275173226391,0.580849241676184,"Mthfd2/Mthfd1/Cdadc1/Adal/Ampd2/Apobec2/Ampd1",7
"GO:0051018","GO:0051018","protein kinase A binding","12/2933","54/17763",0.169952589166822,0.647022075799092,0.587888123636799,"Akap1/Akap5/Pja2/Sphkap/Pkia/Prkar2a/Dact1/Gskip/Dact2/Akap17b/Akap6/Arfgef1",12
"GO:0031491","GO:0031491","nucleosome binding","11/2933","49/17763",0.17463016306207,0.66269908033811,0.602132343621576,"Rnf168/Macroh2a1/Actr6/Pwwp3a/Parp1/Rcc1/Smarca1/H2az1/H1f4/Nap1l4/Hmgn3",11
"GO:0005547","GO:0005547","phosphatidylinositol-3,4,5-trisphosphate binding","10/2933","44/17763",0.179240104282977,0.678020074987365,0.616053090893569,"Jph2/Zfyve16/Plekhb2/Dapp1/Fundc2/Inppl1/Fermt2/Mapkap1/Phlda3/Commd1",10
