"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0030021","GO:0030021","extracellular matrix structural constituent conferring compression resistance","2/593","10/15026",0.0567151344594825,0.39746818184021,0.364097495650523,"Aspn/Lum",2
"GO:0031698","GO:0031698","beta-2 adrenergic receptor binding","2/593","10/15026",0.0567151344594825,0.39746818184021,0.364097495650523,"Dlg4/Akap5",2
"GO:0033550","GO:0033550","MAP kinase tyrosine phosphatase activity","2/593","10/15026",0.0567151344594825,0.39746818184021,0.364097495650523,"Dusp8/Dusp10",2
"GO:0051428","GO:0051428","peptide hormone receptor binding","2/593","10/15026",0.0567151344594825,0.39746818184021,0.364097495650523,"Pthlh/Lep",2
"GO:0070697","GO:0070697","activin receptor binding","2/593","10/15026",0.0567151344594825,0.39746818184021,0.364097495650523,"Wif1/Inhba",2
"GO:0016903","GO:0016903","oxidoreductase activity, acting on the aldehyde or oxo group of donors","5/593","53/15026",0.0571816002083236,0.39746818184021,0.364097495650523,"Dlat/Pdhx/Pdhb/Akr1c14/Akr1b10",5
"GO:0016655","GO:0016655","oxidoreductase activity, acting on NAD(P)H, quinone or similar compound as acceptor","3/593","23/15026",0.0602831749612325,0.414958942208873,0.380119764446402,"Ndufs4/Akr1c14/Nqo2",3
"GO:0005496","GO:0005496","steroid binding","7/593","90/15026",0.064839585776407,0.420112310324081,0.384840465399685,"Igf1/Esrrb/Esrra/Esrrg/Paqr7/Pmp2/Paqr9",7
"GO:0016651","GO:0016651","oxidoreductase activity, acting on NAD(P)H","5/593","55/15026",0.0650987603277968,0.420112310324081,0.384840465399685,"Ndufa9/Ndufs4/Akr1c14/Nqo2/Rnls",5
"GO:0030544","GO:0030544","Hsp70 protein binding","5/593","55/15026",0.0650987603277968,0.420112310324081,0.384840465399685,"Tfrc/Stau2/Dnaja4/Iqcg/Sacs",5
"GO:0050840","GO:0050840","extracellular matrix binding","5/593","55/15026",0.0650987603277968,0.420112310324081,0.384840465399685,"Sparc/Thbs4/Smoc2/Olfml2b/Olfml2a",5
"GO:0140102","GO:0140102","catalytic activity, acting on a rRNA","3/593","24/15026",0.0669511105707691,0.420112310324081,0.384840465399685,"Mrm1/Mrm2/Trmt2b",3
"GO:0001758","GO:0001758","retinal dehydrogenase activity","2/593","11/15026",0.067549793197384,0.420112310324081,0.384840465399685,"Akr1c14/Akr1b10",2
"GO:0004382","GO:0004382","GDP phosphatase activity","2/593","11/15026",0.067549793197384,0.420112310324081,0.384840465399685,"Entpd4b/Entpd4",2
"GO:0008046","GO:0008046","axon guidance receptor activity","2/593","11/15026",0.067549793197384,0.420112310324081,0.384840465399685,"Robo1/Robo2",2
"GO:0008330","GO:0008330","protein tyrosine/threonine phosphatase activity","2/593","11/15026",0.067549793197384,0.420112310324081,0.384840465399685,"Dusp8/Dusp10",2
"GO:0010851","GO:0010851","cyclase regulator activity","2/593","11/15026",0.067549793197384,0.420112310324081,0.384840465399685,"Calm2/Ncs1",2
"GO:0048019","GO:0048019","receptor antagonist activity","2/593","11/15026",0.067549793197384,0.420112310324081,0.384840465399685,"Dkk3/Igsf1",2
"GO:0042578","GO:0042578","phosphoric ester hydrolase activity","18/593","315/15026",0.0746941383830289,0.460505600987543,0.421842410822232,"Hddc2/Ptprs/Pde7b/Pfkfb2/Alpl/Ppm1n/Pde4a/Nt5m/Inpp5j/Dusp8/Pptc7/Ptpn3/Dusp10/Dusp18/Plpp7/Nt5c1a/Dusp29/Dusp22",18
"GO:0008253","GO:0008253","5'-nucleotidase activity","2/593","12/15026",0.0789988128043797,0.474662358290722,0.434810593223035,"Nt5m/Nt5c1a",2
"GO:0015385","GO:0015385","sodium:proton antiporter activity","2/593","12/15026",0.0789988128043797,0.474662358290722,0.434810593223035,"Slc38a3/Slc9a2",2
"GO:0102991","GO:0102991","myristoyl-CoA hydrolase activity","2/593","12/15026",0.0789988128043797,0.474662358290722,0.434810593223035,"Acot13/Acot11",2
"GO:0051537","GO:0051537","2 iron, 2 sulfur cluster binding","3/593","26/15026",0.081236091199043,0.477165778650613,0.437103831085188,"Sdhb/Glrx5/Fdx1",3
"GO:0004866","GO:0004866","endopeptidase inhibitor activity","7/593","95/15026",0.08143449819002,0.477165778650613,0.437103831085188,"Papln/Wfdc1/Itih5/Serpinb6b/Spock3/Serpinh1/Spink11",7
"GO:0051117","GO:0051117","ATPase binding","7/593","95/15026",0.08143449819002,0.477165778650613,0.437103831085188,"Atp1b1/Rab3a/Ank2/Ptpn3/Wfs1/Svip/Nkain1",7
"GO:0071949","GO:0071949","FAD binding","4/593","43/15026",0.0884972864790127,0.502981298268348,0.460751927891873,"Steap3/Ldhd/Dhcr24/Nqo2",4
"GO:0016628","GO:0016628","oxidoreductase activity, acting on the CH-CH group of donors, NAD or NADP as acceptor","3/593","27/15026",0.0888301850201013,0.502981298268348,0.460751927891873,"Akr1c14/Dhcr24/Ptgr2",3
"GO:0008381","GO:0008381","mechanosensitive monoatomic ion channel activity","2/593","13/15026",0.0909970115612998,0.502981298268348,0.460751927891873,"Tmc7/Tmem150c",2
"GO:0030297","GO:0030297","transmembrane receptor protein tyrosine kinase activator activity","2/593","13/15026",0.0909970115612998,0.502981298268348,0.460751927891873,"Igf1/Hbegf",2
"GO:0042043","GO:0042043","neurexin family protein binding","2/593","13/15026",0.0909970115612998,0.502981298268348,0.460751927891873,"Dlg4/Cpe",2
"GO:0046933","GO:0046933","proton-transporting ATP synthase activity, rotational mechanism","2/593","13/15026",0.0909970115612998,0.502981298268348,0.460751927891873,"Atp5pf/Atp5f1a",2
"GO:0061575","GO:0061575","cyclin-dependent protein serine/threonine kinase activator activity","2/593","13/15026",0.0909970115612998,0.502981298268348,0.460751927891873,"Ccnd2/Ccnd1",2
"GO:0008528","GO:0008528","G protein-coupled peptide receptor activity","5/593","61/15026",0.0923066538374695,0.502981298268348,0.460751927891873,"Crhr2/Ramp1/Aplnr/Npy4r/Prokr1",5
"GO:0016705","GO:0016705","oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen","9/593","138/15026",0.0958828965860983,0.502981298268348,0.460751927891873,"Cyp51/Ptgis/Hr/Phyh/Fdx1/Akr1c14/Cyp2s1/Fads6/Tet1",9
"GO:0016831","GO:0016831","carboxy-lyase activity","3/593","28/15026",0.0967091877334178,0.502981298268348,0.460751927891873,"Gadl1/Amd2/Amd1",3
"GO:0030414","GO:0030414","peptidase inhibitor activity","7/593","100/15026",0.100257557586237,0.502981298268348,0.460751927891873,"Papln/Wfdc1/Itih5/Serpinb6b/Spock3/Serpinh1/Spink11",7
"GO:0004879","GO:0004879","nuclear receptor activity","4/593","45/15026",0.100628495684872,0.502981298268348,0.460751927891873,"Esrrb/Ppara/Esrra/Esrrg",4
"GO:0060590","GO:0060590","ATPase regulator activity","4/593","45/15026",0.100628495684872,0.502981298268348,0.460751927891873,"Hspa4l/Atp1b1/Rab3a/Bag2",4
"GO:0098531","GO:0098531","ligand-activated transcription factor activity","4/593","45/15026",0.100628495684872,0.502981298268348,0.460751927891873,"Esrrb/Ppara/Esrra/Esrrg",4
"GO:0000774","GO:0000774","adenyl-nucleotide exchange factor activity","2/593","14/15026",0.103483380553395,0.502981298268348,0.460751927891873,"Hspa4l/Bag2",2
"GO:0001614","GO:0001614","purinergic nucleotide receptor activity","2/593","14/15026",0.103483380553395,0.502981298268348,0.460751927891873,"P2ry1/P2ry2",2
"GO:0003954","GO:0003954","NADH dehydrogenase activity","2/593","14/15026",0.103483380553395,0.502981298268348,0.460751927891873,"Ndufa9/Ndufs4",2
"GO:0004708","GO:0004708","MAP kinase kinase activity","2/593","14/15026",0.103483380553395,0.502981298268348,0.460751927891873,"Map2k6/Sbk2",2
"GO:0008179","GO:0008179","adenylate cyclase binding","2/593","14/15026",0.103483380553395,0.502981298268348,0.460751927891873,"Akap5/Calm2",2
"GO:0008252","GO:0008252","nucleotidase activity","2/593","14/15026",0.103483380553395,0.502981298268348,0.460751927891873,"Nt5m/Nt5c1a",2
"GO:0015643","GO:0015643","toxic substance binding","2/593","14/15026",0.103483380553395,0.502981298268348,0.460751927891873,"Adgrl1/Gsta4",2
"GO:0016290","GO:0016290","palmitoyl-CoA hydrolase activity","2/593","14/15026",0.103483380553395,0.502981298268348,0.460751927891873,"Acot13/Acot11",2
"GO:0016502","GO:0016502","nucleotide receptor activity","2/593","14/15026",0.103483380553395,0.502981298268348,0.460751927891873,"P2ry1/P2ry2",2
"GO:0071855","GO:0071855","neuropeptide receptor binding","2/593","14/15026",0.103483380553395,0.502981298268348,0.460751927891873,"Edn3/Apln",2
"GO:0015103","GO:0015103","inorganic anion transmembrane transporter activity","7/593","101/15026",0.104285262123339,0.502981298268348,0.460751927891873,"Gabrg1/Slc25a11/Best3/Slc4a10/Slc37a4/Clca2/Clca4a",7
"GO:0015293","GO:0015293","symporter activity","7/593","101/15026",0.104285262123339,0.502981298268348,0.460751927891873,"Slc38a3/Slc22a4/Slc16a3/Slc45a3/Slc4a10/Slc16a6/Slc5a3",7
"GO:0016853","GO:0016853","isomerase activity","9/593","143/15026",0.11287897040248,0.532440047894423,0.487737375919916,"Fkbp10/Ptgis/Top2a/Ppif/Fuom/Pgm1/Cyp2s1/Idi1/Hmgcs1",9
"GO:0051087","GO:0051087","protein-folding chaperone binding","9/593","143/15026",0.11287897040248,0.532440047894423,0.487737375919916,"Hes1/Tfrc/Stau2/Gnb5/Dnaja4/Iqcg/Bag2/Sacs/Ptges3l",9
"GO:0004497","GO:0004497","monooxygenase activity","5/593","65/15026",0.113211951452421,0.532440047894423,0.487737375919916,"Cyp51/Ptgis/Fdx1/Akr1c14/Cyp2s1",5
"GO:0003955","GO:0003955","NAD(P)H dehydrogenase (quinone) activity","2/593","15/15026",0.116400856732913,0.532440047894423,0.487737375919916,"Ndufs4/Nqo2",2
"GO:0005242","GO:0005242","inward rectifier potassium channel activity","2/593","15/15026",0.116400856732913,0.532440047894423,0.487737375919916,"Kcnh2/Kcnh7",2
"GO:0015295","GO:0015295","solute:proton symporter activity","2/593","15/15026",0.116400856732913,0.532440047894423,0.487737375919916,"Slc16a3/Slc45a3",2
"GO:0016641","GO:0016641","oxidoreductase activity, acting on the CH-NH2 group of donors, oxygen as acceptor","2/593","15/15026",0.116400856732913,0.532440047894423,0.487737375919916,"Loxl2/Rnls",2
"GO:0016722","GO:0016722","oxidoreductase activity, acting on metal ions","2/593","15/15026",0.116400856732913,0.532440047894423,0.487737375919916,"Steap3/Cybrd1",2
"GO:0017147","GO:0017147","Wnt-protein binding","3/593","31/15026",0.12192799873126,0.554147122438865,0.507621965028253,"Wif1/Frzb/Fzd9",3
"GO:0019894","GO:0019894","kinesin binding","4/593","49/15026",0.127015992244939,0.565547624013863,0.518065301783911,"Dlg4/Stau2/Trak2/Kcnc1",4
"GO:0004115","GO:0004115","3',5'-cyclic-AMP phosphodiesterase activity","2/593","16/15026",0.129696107347367,0.565547624013863,0.518065301783911,"Pde7b/Pde4a",2
"GO:0008188","GO:0008188","neuropeptide receptor activity","2/593","16/15026",0.129696107347367,0.565547624013863,0.518065301783911,"Npy4r/Prokr1",2
"GO:0033130","GO:0033130","acetylcholine receptor binding","2/593","16/15026",0.129696107347367,0.565547624013863,0.518065301783911,"Dlg4/Lynx1",2
"GO:0043024","GO:0043024","ribosomal small subunit binding","2/593","16/15026",0.129696107347367,0.565547624013863,0.518065301783911,"Ung/Nme1",2
"GO:0051427","GO:0051427","hormone receptor binding","2/593","16/15026",0.129696107347367,0.565547624013863,0.518065301783911,"Pthlh/Lep",2
"GO:0099094","GO:0099094","ligand-gated monoatomic cation channel activity","5/593","68/15026",0.130248002961237,0.565547624013863,0.518065301783911,"Asic1/Cnga3/Chrna4/Kcnh2/Kcnh7",5
"GO:0015036","GO:0015036","disulfide oxidoreductase activity","3/593","32/15026",0.130817786090654,0.565547624013863,0.518065301783911,"Glrx/Chchd4/Tmx2",3
"GO:0005125","GO:0005125","cytokine activity","8/593","128/15026",0.133685984484942,0.574444624241355,0.526215326489371,"Wnt9a/Wnt5a/Gdf11/Cxcl9/Wnt5b/Inhba/Grem2/Il17d",8
"GO:0001653","GO:0001653","peptide receptor activity","5/593","69/15026",0.136171096559263,0.581598237713962,0.532768335935736,"Crhr2/Ramp1/Aplnr/Npy4r/Prokr1",5
"GO:0017022","GO:0017022","myosin binding","5/593","70/15026",0.142211506042647,0.590775590472364,0.541175175297229,"Trak2/Cnga3/Rab3a/Trak1/Actc1",5
"GO:0008432","GO:0008432","JUN kinase binding","2/593","17/15026",0.143319325192167,0.590775590472364,0.541175175297229,"Hes1/Dusp10",2
"GO:0015252","GO:0015252","proton channel activity","2/593","17/15026",0.143319325192167,0.590775590472364,0.541175175297229,"Atp5pf/Atp5f1a",2
"GO:0016638","GO:0016638","oxidoreductase activity, acting on the CH-NH2 group of donors","2/593","17/15026",0.143319325192167,0.590775590472364,0.541175175297229,"Loxl2/Rnls",2
"GO:0017110","GO:0017110","nucleoside diphosphate phosphatase activity","2/593","17/15026",0.143319325192167,0.590775590472364,0.541175175297229,"Entpd4b/Entpd4",2
"GO:1904047","GO:1904047","S-adenosyl-L-methionine binding","2/593","17/15026",0.143319325192167,0.590775590472364,0.541175175297229,"Tpmt/Suv39h2",2
"GO:0043022","GO:0043022","ribosome binding","7/593","110/15026",0.144309972821949,0.591420640062208,0.541766067728279,"Taco1/Cpeb1/Stau2/Ung/Ndufab1/Nme1/Uqcc5",7
"GO:0001786","GO:0001786","phosphatidylserine binding","4/593","52/15026",0.148501929962017,0.598226524676533,0.548000542981843,"Jph2/Syt3/Syt9/Marcks",4
"GO:0016836","GO:0016836","hydro-lyase activity","4/593","52/15026",0.148501929962017,0.598226524676533,0.548000542981843,"Ptgis/Cyp2s1/Eno3/Hacd1",4
"GO:0051018","GO:0051018","protein kinase A binding","4/593","52/15026",0.148501929962017,0.598226524676533,0.548000542981843,"Akap5/Sphkap/Dact2/Akap17b",4
"GO:0016829","GO:0016829","lyase activity","10/593","174/15026",0.150810825978916,0.603382509142692,0.552723640622138,"Ptgis/Chac2/Hccs/Adcy7/Cyp2s1/Gadl1/Eno3/Hacd1/Amd2/Amd1",10
"GO:0004721","GO:0004721","phosphoprotein phosphatase activity","9/593","153/15026",0.151483902154301,0.603382509142692,0.552723640622138,"Ptprs/Ppm1n/Dusp8/Pptc7/Ptpn3/Dusp10/Dusp18/Dusp29/Dusp22",9
"GO:0015294","GO:0015294","solute:monoatomic cation symporter activity","5/593","72/15026",0.154631754970241,0.612479968010621,0.561057293834984,"Slc38a3/Slc16a3/Slc45a3/Slc4a10/Slc5a3",5
"GO:0005452","GO:0005452","solute:inorganic anion antiporter activity","2/593","18/15026",0.157224034171229,0.615050280913244,0.563411808066916,"Slc4a10/Slc37a4",2
"GO:0008106","GO:0008106","alcohol dehydrogenase (NADP+) activity","2/593","18/15026",0.157224034171229,0.615050280913244,0.563411808066916,"Akr1c14/Akr1b10",2
"GO:0022824","GO:0022824","transmitter-gated monoatomic ion channel activity","3/593","35/15026",0.158750636681416,0.615050280913244,0.563411808066916,"Gabrg1/Gria3/Chrna4",3
"GO:0022835","GO:0022835","transmitter-gated channel activity","3/593","35/15026",0.158750636681416,0.615050280913244,0.563411808066916,"Gabrg1/Gria3/Chrna4",3
"GO:0061135","GO:0061135","endopeptidase regulator activity","7/593","114/15026",0.164149530711424,0.632510963447823,0.579406524307485,"Papln/Wfdc1/Itih5/Serpinb6b/Spock3/Serpinh1/Spink11",7
"GO:0017046","GO:0017046","peptide hormone binding","3/593","36/15026",0.168438113826362,0.63946913375317,0.58578049962988,"Crhr2/Ramp1/Inhba",3
"GO:0016278","GO:0016278","lysine N-methyltransferase activity","4/593","55/15026",0.171269304008523,0.63946913375317,0.58578049962988,"Suv39h2/Mettl21e/Mettl21c/Kmt5a",4
"GO:0016279","GO:0016279","protein-lysine N-methyltransferase activity","4/593","55/15026",0.171269304008523,0.63946913375317,0.58578049962988,"Suv39h2/Mettl21e/Mettl21c/Kmt5a",4
"GO:0008066","GO:0008066","glutamate receptor activity","2/593","19/15026",0.171366904672923,0.63946913375317,0.58578049962988,"Gria3/Grm8",2
"GO:0008320","GO:0008320","protein transmembrane transporter activity","2/593","19/15026",0.171366904672923,0.63946913375317,0.58578049962988,"Tomm40l/Timm22",2
"GO:0015271","GO:0015271","outward rectifier potassium channel activity","2/593","19/15026",0.171366904672923,0.63946913375317,0.58578049962988,"Kcnk2/Kcnb1",2
"GO:0043621","GO:0043621","protein self-association","5/593","75/15026",0.174061251029287,0.646122654344317,0.591875403059081,"Mdh2/Tnfaip3/Cbr2/Card11/Svip",5
"GO:0005254","GO:0005254","chloride channel activity","4/593","56/15026",0.179114958218027,0.661419298836358,0.605887769849355,"Gabrg1/Best3/Clca2/Clca4a",4
"GO:0003774","GO:0003774","cytoskeletal motor activity","6/593","97/15026",0.18445472088343,0.668358746236978,0.612244594207135,"Kif11/Kif26b/Myh2/Kif15/Myl3/Actc1",6
"GO:0008171","GO:0008171","O-methyltransferase activity","2/593","20/15026",0.185707578291516,0.668358746236978,0.612244594207135,"Mrm1/Mrm2",2
"GO:0030275","GO:0030275","LRR domain binding","2/593","20/15026",0.185707578291516,0.668358746236978,0.612244594207135,"Robo1/Ddit3",2
"GO:0047617","GO:0047617","acyl-CoA hydrolase activity","2/593","20/15026",0.185707578291516,0.668358746236978,0.612244594207135,"Acot13/Acot11",2
"GO:0070628","GO:0070628","proteasome binding","2/593","20/15026",0.185707578291516,0.668358746236978,0.612244594207135,"Wfs1/Sacs",2
"GO:0043539","GO:0043539","protein serine/threonine kinase activator activity","4/593","57/15026",0.187078542970506,0.66989235841459,0.613649447170666,"Ccnd2/Igf1/Calm2/Ccnd1",4
"GO:0015026","GO:0015026","coreceptor activity","3/593","39/15026",0.19844513916864,0.695822683946795,0.637402711001667,"Igsf1/Ramp1/Kdr",3
"GO:0043531","GO:0043531","ADP binding","3/593","39/15026",0.19844513916864,0.695822683946795,0.637402711001667,"Atp5f1a/P2ry1/Pkm",3
"GO:0004033","GO:0004033","aldo-keto reductase (NADP) activity","2/593","21/15026",0.200208501445904,0.695822683946795,0.637402711001667,"Akr1c14/Akr1b10",2
"GO:0004114","GO:0004114","3',5'-cyclic-nucleotide phosphodiesterase activity","2/593","21/15026",0.200208501445904,0.695822683946795,0.637402711001667,"Pde7b/Pde4a",2
"GO:0015144","GO:0015144","carbohydrate transmembrane transporter activity","2/593","21/15026",0.200208501445904,0.695822683946795,0.637402711001667,"Slc45a3/Slc5a3",2
"GO:0016289","GO:0016289","CoA hydrolase activity","2/593","21/15026",0.200208501445904,0.695822683946795,0.637402711001667,"Acot13/Acot11",2
"GO:0004930","GO:0004930","G protein-coupled receptor activity","13/593","253/15026",0.201446280256979,0.696709330254625,0.638214916141495,"Crhr2/Adgrl1/Grm8/P2ry1/Tas1r1/P2ry2/Ramp1/Aplnr/Npy4r/Prokr1/Fzd9/Vmn2r57/Celsr2",13
"GO:0046332","GO:0046332","SMAD binding","5/593","80/15026",0.20834089701919,0.713473317334926,0.653571430176897,"Ldlrad4/Col5a2/Col3a1/Skil/Col1a2",5
"GO:0016860","GO:0016860","intramolecular oxidoreductase activity","3/593","40/15026",0.208719344636238,0.713473317334926,0.653571430176897,"Ptgis/Cyp2s1/Idi1",3
"GO:0031072","GO:0031072","heat shock protein binding","8/593","144/15026",0.2093123413338,0.713473317334926,0.653571430176897,"Tfrc/Stau2/Dnaja4/Iqcg/Bag2/Mettl21c/Sacs/Ptges3l",8
"GO:0030145","GO:0030145","manganese ion binding","4/593","60/15026",0.21161408897085,0.717149789177481,0.656939232310157,"Sod2/Ppm1n/Nudt7/Idi1",4
"GO:0001848","GO:0001848","complement binding","2/593","22/15026",0.214834767468212,0.717149789177481,0.656939232310157,"Ptx3/Cd59b",2
"GO:0048156","GO:0048156","tau protein binding","2/593","22/15026",0.214834767468212,0.717149789177481,0.656939232310157,"Ttbk1/Bag2",2
"GO:0070696","GO:0070696","transmembrane receptor protein serine/threonine kinase binding","2/593","22/15026",0.214834767468212,0.717149789177481,0.656939232310157,"Wif1/Inhba",2
"GO:0097110","GO:0097110","scaffold protein binding","5/593","81/15026",0.21544838518308,0.717149789177481,0.656939232310157,"Dynll2/Dlg4/Akap5/P2ry1/Kcnh2",5
"GO:0016538","GO:0016538","cyclin-dependent protein serine/threonine kinase regulator activity","3/593","41/15026",0.21910851220397,0.725924930619696,0.664977629266353,"Ccnd2/Ccne2/Ccnd1",3
"GO:0004112","GO:0004112","cyclic-nucleotide phosphodiesterase activity","2/593","23/15026",0.229553966754591,0.750017338382512,0.687047283471175,"Pde7b/Pde4a",2
"GO:0031690","GO:0031690","adrenergic receptor binding","2/593","23/15026",0.229553966754591,0.750017338382512,0.687047283471175,"Dlg4/Akap5",2
"GO:0099186","GO:0099186","structural constituent of postsynapse","2/593","23/15026",0.229553966754591,0.750017338382512,0.687047283471175,"Dlg4/Sptbn2",2
"GO:0008028","GO:0008028","monocarboxylic acid transmembrane transporter activity","3/593","43/15026",0.240183166893257,0.777579293732052,0.712295188527468,"Slc16a3/Mpc2/Slc16a6",3
"GO:1901682","GO:1901682","sulfur compound transmembrane transporter activity","3/593","43/15026",0.240183166893257,0.777579293732052,0.712295188527468,"Slc47a1/Slc25a11/Slc25a19",3
"GO:0015035","GO:0015035","protein-disulfide reductase activity","2/593","24/15026",0.244336044589484,0.780334484747497,0.71481905885117,"Glrx/Chchd4",2
"GO:0033764","GO:0033764","steroid dehydrogenase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor","2/593","24/15026",0.244336044589484,0.780334484747497,0.71481905885117,"Akr1c14/Akr1b10",2
"GO:0090482","GO:0090482","vitamin transmembrane transporter activity","2/593","24/15026",0.244336044589484,0.780334484747497,0.71481905885117,"Slc47a1/Slc25a19",2
"GO:0035254","GO:0035254","glutamate receptor binding","4/593","64/15026",0.24559783630651,0.780846932472267,0.715288482422075,"Dlg4/Akap5/Calm2/Neto2",4
"GO:0046982","GO:0046982","protein heterodimerization activity","13/593","265/15026",0.249037157292646,0.786943190505658,0.720872910017061,"Mef2c/Arnt2/Top2a/Ddit3/Atp1b1/Aurka/P2ry1/Pole4/Bhlhe41/Syt3/Fzd9/Kcnb1/Tuba1a",13
"GO:0005547","GO:0005547","phosphatidylinositol-3,4,5-trisphosphate binding","3/593","44/15026",0.250845079061042,0.786943190505658,0.720872910017061,"Jph2/Plekhb2/Dapp1",3
"GO:0015370","GO:0015370","solute:sodium symporter activity","3/593","44/15026",0.250845079061042,0.786943190505658,0.720872910017061,"Slc38a3/Slc4a10/Slc5a3",3
"GO:0015108","GO:0015108","chloride transmembrane transporter activity","5/593","86/15026",0.252035011543761,0.787193053676328,0.721101795142594,"Gabrg1/Best3/Slc4a10/Clca2/Clca4a",5
"GO:0017171","GO:0017171","serine hydrolase activity","6/593","108/15026",0.254102165771622,0.787265172300555,0.721167858821828,"Pcsk1/Rhbdl1/Nceh1/Pcsk6/Mmp2/Prss23",6
"GO:0005253","GO:0005253","monoatomic anion channel activity","4/593","65/15026",0.254278877936286,0.787265172300555,0.721167858821828,"Gabrg1/Best3/Clca2/Clca4a",4
"GO:0001671","GO:0001671","ATPase activator activity","2/593","25/15026",0.259153166272644,0.793148792372514,0.726557501141476,"Atp1b1/Rab3a",2
"GO:0022884","GO:0022884","macromolecule transmembrane transporter activity","2/593","25/15026",0.259153166272644,0.793148792372514,0.726557501141476,"Tomm40l/Timm22",2
"GO:0050660","GO:0050660","flavin adenine dinucleotide binding","5/593","87/15026",0.259535288900456,0.793148792372514,0.726557501141476,"Steap3/Acads/Ldhd/Dhcr24/Nqo2",5
"GO:0005230","GO:0005230","extracellular ligand-gated monoatomic ion channel activity","3/593","45/15026",0.261574835016483,0.795950892818396,0.729124342467449,"Gabrg1/Gria3/Chrna4",3
"GO:0015399","GO:0015399","primary active transmembrane transporter activity","6/593","110/15026",0.267494916258463,0.802692267518881,0.735299723939054,"Cox5a/Atp1a4/Ndufs4/Cyc1/Atp1b1/Cybrd1",6
"GO:0042562","GO:0042562","hormone binding","4/593","67/15026",0.271820173602246,0.802692267518881,0.735299723939054,"Crhr2/Pkm/Ramp1/Inhba",4
"GO:0016830","GO:0016830","carbon-carbon lyase activity","3/593","46/15026",0.272361422535812,0.802692267518881,0.735299723939054,"Gadl1/Amd2/Amd1",3
"GO:0015662","GO:0015662","P-type ion transporter activity","2/593","26/15026",0.273979589195443,0.802692267518881,0.735299723939054,"Atp1a4/Atp1b1",2
"GO:0016229","GO:0016229","steroid dehydrogenase activity","2/593","26/15026",0.273979589195443,0.802692267518881,0.735299723939054,"Akr1c14/Akr1b10",2
"GO:0016417","GO:0016417","S-acyltransferase activity","2/593","26/15026",0.273979589195443,0.802692267518881,0.735299723939054,"Dlat/Ykt6",2
"GO:0016645","GO:0016645","oxidoreductase activity, acting on the CH-NH group of donors","2/593","26/15026",0.273979589195443,0.802692267518881,0.735299723939054,"Qdpr/Smox",2
"GO:0030296","GO:0030296","protein tyrosine kinase activator activity","2/593","26/15026",0.273979589195443,0.802692267518881,0.735299723939054,"Igf1/Hbegf",2
"GO:0140318","GO:0140318","protein transporter activity","2/593","26/15026",0.273979589195443,0.802692267518881,0.735299723939054,"Tomm40l/Timm22",2
"GO:0005506","GO:0005506","iron ion binding","6/593","113/15026",0.287899473144822,0.8095882294389,0.741616713775965,"Cyp51/Ptgis/Phyh/Fdx1/Cyp2s1/Tet1",6
"GO:0016709","GO:0016709","oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of one atom of oxygen","2/593","27/15026",0.288791541529471,0.8095882294389,0.741616713775965,"Cyp51/Akr1c14",2
"GO:0033612","GO:0033612","receptor serine/threonine kinase binding","2/593","27/15026",0.288791541529471,0.8095882294389,0.741616713775965,"Wif1/Inhba",2
"GO:0042056","GO:0042056","chemoattractant activity","2/593","27/15026",0.288791541529471,0.8095882294389,0.741616713775965,"Wnt5a/Vegfb",2
"GO:0001664","GO:0001664","G protein-coupled receptor binding","11/593","229/15026",0.295180592908979,0.8095882294389,0.741616713775965,"Wnt9a/Dlg4/Akap5/Wnt5a/Edn3/P2ry1/Cxcl9/Wnt5b/P2ry2/Calm2/Apln",11
"GO:0004252","GO:0004252","serine-type endopeptidase activity","5/593","92/15026",0.297740845835692,0.8095882294389,0.741616713775965,"Pcsk1/Rhbdl1/Pcsk6/Mmp2/Prss23",5
"GO:0016835","GO:0016835","carbon-oxygen lyase activity","4/593","70/15026",0.298490824919212,0.8095882294389,0.741616713775965,"Ptgis/Cyp2s1/Eno3/Hacd1",4
"GO:0005507","GO:0005507","copper ion binding","3/593","50/15026",0.315867562223644,0.8095882294389,0.741616713775965,"Cox11/Prnd/Loxl2",3
"GO:0030594","GO:0030594","neurotransmitter receptor activity","3/593","50/15026",0.315867562223644,0.8095882294389,0.741616713775965,"Gabrg1/Gria3/Chrna4",3
"GO:0140358","GO:0140358","P-type transmembrane transporter activity","2/593","29/15026",0.318286116880678,0.8095882294389,0.741616713775965,"Atp1a4/Atp1b1",2
"GO:0140678","GO:0140678","molecular function inhibitor activity","17/593","378/15026",0.324484006254879,0.8095882294389,0.741616713775965,"Scn1b/Papln/Lynx1/Wfdc1/Ddit3/Itih5/Dut/Dffa/Dkk3/Igsf1/Ibtk/Calm2/Kcnk2/Serpinb6b/Spock3/Serpinh1/Spink11",17
"GO:0072341","GO:0072341","modified amino acid binding","4/593","73/15026",0.325453901306494,0.8095882294389,0.741616713775965,"Jph2/Syt3/Syt9/Marcks",4
"GO:0001056","GO:0001056","RNA polymerase III activity","1/593","10/15026",0.331534789203281,0.8095882294389,0.741616713775965,"Polr3k",1
