"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0044342","GO:0044342","type B pancreatic cell proliferation","4/592","32/15125",0.0350741967525063,0.356992814471054,0.332556023924884,"Igf1/Igfbp5/Ccn3/Adk",4
"GO:0070296","GO:0070296","sarcoplasmic reticulum calcium ion transport","4/592","32/15125",0.0350741967525063,0.356992814471054,0.332556023924884,"Casq1/Ank2/Calm2/Mettl21c",4
"GO:0001659","GO:0001659","temperature homeostasis","12/592","170/15125",0.0352426767690242,0.357821942899328,0.333328397043481,"Acot13/Dio2/Map2k6/Ddit3/Esrrg/Hadh/Alpl/Ppargc1b/Acot11/Apln/Zfp423/Lep",12
"GO:0120163","GO:0120163","negative regulation of cold-induced thermogenesis","5/592","47/15125",0.035841958842504,0.360860019145397,0.3361585115887,"Acot13/Map2k6/Ddit3/Acot11/Zfp423",5
"GO:0051148","GO:0051148","negative regulation of muscle cell differentiation","6/592","63/15125",0.0362120320119411,0.360860019145397,0.3361585115887,"Ccnd2/Ppara/Bhlhe41/Ccn3/Plpp7/Tmem119",6
"GO:0006662","GO:0006662","glycerol ether metabolic process","3/592","19/15125",0.0362439659307025,0.360860019145397,0.3361585115887,"Nceh1/Chpt1/Plaat3",3
"GO:0015936","GO:0015936","coenzyme A metabolic process","3/592","19/15125",0.0362439659307025,0.360860019145397,0.3361585115887,"Dcakd/Ppcs/Nudt7",3
"GO:0035641","GO:0035641","locomotory exploration behavior","3/592","19/15125",0.0362439659307025,0.360860019145397,0.3361585115887,"Dlg4/Slc4a10/Tuba1a",3
"GO:0046485","GO:0046485","ether lipid metabolic process","3/592","19/15125",0.0362439659307025,0.360860019145397,0.3361585115887,"Nceh1/Chpt1/Plaat3",3
"GO:0060307","GO:0060307","regulation of ventricular cardiac muscle cell membrane repolarization","3/592","19/15125",0.0362439659307025,0.360860019145397,0.3361585115887,"Scn1b/Ank2/Kcnh2",3
"GO:2000193","GO:2000193","positive regulation of fatty acid transport","3/592","19/15125",0.0362439659307025,0.360860019145397,0.3361585115887,"Map2k6/Fabp3/P2ry2",3
"GO:0010810","GO:0010810","regulation of cell-substrate adhesion","14/592","210/15125",0.0368772034062509,0.365659042694937,0.340629033475035,"Egfl6/Col1a1/Col26a1/Has2/Smoc2/Postn/Thy1/Edil3/Abi3bp/Col16a1/Kdr/Hacd1/Col8a1/Dusp22",14
"GO:0051341","GO:0051341","regulation of oxidoreductase activity","7/592","80/15125",0.0369038187544744,0.365659042694937,0.340629033475035,"Taco1/Sirt3/Sdhaf4/Edn3/Fdx1/Sirt5/Lep",7
"GO:0005976","GO:0005976","polysaccharide metabolic process","8/592","98/15125",0.0381623474547086,0.376904176991491,0.351104418408774,"Prkag3/Igf1/Esrrb/Has2/Pcdh12/Pgm1/Has3/Slc37a4",8
"GO:0090277","GO:0090277","positive regulation of peptide hormone secretion","9/592","116/15125",0.03827800922427,0.376904176991491,0.351104418408774,"Oxct1/Sybu/Ildr1/Sirt3/Ecrg4/Pfkfb2/Mpc2/Apln/Nnat",9
"GO:0001706","GO:0001706","endoderm formation","4/592","33/15125",0.0387195916222987,0.376904176991491,0.351104418408774,"Col5a2/Col5a1/Col12a1/Inhba",4
"GO:0014046","GO:0014046","dopamine secretion","4/592","33/15125",0.0387195916222987,0.376904176991491,0.351104418408774,"Chrna4/Syt3/Rab3a/Syt9",4
"GO:0032309","GO:0032309","icosanoid secretion","4/592","33/15125",0.0387195916222987,0.376904176991491,0.351104418408774,"Map2k6/Atp5pf/P2ry2/Lep",4
"GO:0045823","GO:0045823","positive regulation of heart contraction","4/592","33/15125",0.0387195916222987,0.376904176991491,0.351104418408774,"Crhr2/Atp5pf/Edn3/Apln",4
"GO:1904861","GO:1904861","excitatory synapse assembly","4/592","33/15125",0.0387195916222987,0.376904176991491,0.351104418408774,"Ptprs/Abi3bp/C1ql3/Lrrc4",4
"GO:0006195","GO:0006195","purine nucleotide catabolic process","5/592","48/15125",0.038772000697325,0.376904176991491,0.351104418408774,"Entpd4b/Nudt7/Pde4a/Nt5c1a/Entpd4",5
"GO:0007179","GO:0007179","transforming growth factor beta receptor signaling pathway","13/592","192/15125",0.0389413681446703,0.377657796723784,0.35180645153539,"Aspn/Ppara/Ldlrad4/Fbn2/Col3a1/Itgb6/Fbn1/Skil/Col1a2/Ltbp4/Nrep/Tet1/Dusp22",13
"GO:0007292","GO:0007292","female gamete generation","10/592","135/15125",0.0393222202168427,0.38045404595684,0.354411292555023,"Cyp51/Dazl/Igf1/Top2a/Grb14/Aurka/Ptx3/Paqr7/Inhba/Lep",10
"GO:0042391","GO:0042391","regulation of membrane potential","23/592","397/15125",0.0397582638773972,0.383769908600604,0.35750017852693,"Gabrg1/Tmem25/Mef2c/Sod2/Atp1a4/Scn1b/Dlg4/Glrx/Ndufs4/Asic1/Fhl1/Atp1b1/Chrna4/Ank2/Kctd7/Kcnk2/Kcnh2/Ptpn3/Cux2/Tafa4/Kcnb1/Kcnh7/Kdr",23
"GO:0097061","GO:0097061","dendritic spine organization","8/592","99/15125",0.0401592619844168,0.386732752411995,0.360260210430896,"Tiam1/Dlg4/Arc/Stau2/Abi3bp/Srcin1/Cux2/Marcks",8
"GO:0071772","GO:0071772","response to BMP","10/592","136/15125",0.0410263749263007,0.391682944637929,0.364871553229936,"Wnt5a/Col2a1/Hes1/Fstl1/Fbn1/Skil/Zfp423/Grem2/Kcp/Kdr",10
"GO:0071773","GO:0071773","cellular response to BMP stimulus","10/592","136/15125",0.0410263749263007,0.391682944637929,0.364871553229936,"Wnt5a/Col2a1/Hes1/Fstl1/Fbn1/Skil/Zfp423/Grem2/Kcp/Kdr",10
"GO:1990845","GO:1990845","adaptive thermogenesis","11/592","155/15125",0.0412483789758371,0.391682944637929,0.364871553229936,"Acot13/Dio2/Map2k6/Ddit3/Esrrg/Hadh/Alpl/Ppargc1b/Acot11/Zfp423/Lep",11
"GO:0045600","GO:0045600","positive regulation of fat cell differentiation","6/592","65/15125",0.0412767288810253,0.391682944637929,0.364871553229936,"Fndc5/Igf1/Wif1/Ccdc3/Frzb/Wnt5b",6
"GO:0003338","GO:0003338","metanephros morphogenesis","3/592","20/15125",0.0414353309624268,0.391682944637929,0.364871553229936,"Hes1/Kif26b/Fras1",3
"GO:0006883","GO:0006883","intracellular sodium ion homeostasis","3/592","20/15125",0.0414353309624268,0.391682944637929,0.364871553229936,"Atp1a4/Atp1b1/C7",3
"GO:0009219","GO:0009219","pyrimidine deoxyribonucleotide metabolic process","3/592","20/15125",0.0414353309624268,0.391682944637929,0.364871553229936,"Dut/Nt5m/Nme1",3
"GO:0016486","GO:0016486","peptide hormone processing","3/592","20/15125",0.0414353309624268,0.391682944637929,0.364871553229936,"Pcsk1/Pcsk6/Cpe",3
"GO:0072577","GO:0072577","endothelial cell apoptotic process","5/592","49/15125",0.0418439626726172,0.394638473646334,0.367624771042139,"Col18a1/Tnfaip3/Akr1c14/Kdr/Col4a3",5
"GO:0043502","GO:0043502","regulation of muscle adaptation","8/592","100/15125",0.0422245983898404,0.396409928262612,0.369274966451885,"Ccn4/Mef2c/Prkag3/Igf1/Ndufs4/Ppara/Igfbp5/Adk",8
"GO:0070585","GO:0070585","protein localization to mitochondrion","8/592","100/15125",0.0422245983898404,0.396409928262612,0.369274966451885,"Tomm40l/Timm22/Ddit3/Gdap1/Chchd4/Dusp18/Timm8a1/Tomm5",8
"GO:0030574","GO:0030574","collagen catabolic process","4/592","34/15125",0.0425732947703649,0.396964598856554,0.3697916688611,"Mrc2/Mmp23/Mmp2/Mmp15",4
"GO:0035640","GO:0035640","exploration behavior","4/592","34/15125",0.0425732947703649,0.396964598856554,0.3697916688611,"Dlg4/Slc4a10/Chrna4/Tuba1a",4
"GO:1901889","GO:1901889","negative regulation of cell junction assembly","4/592","34/15125",0.0425732947703649,0.396964598856554,0.3697916688611,"Wnt5a/Robo1/Mdga1/Dusp22",4
"GO:0007156","GO:0007156","homophilic cell adhesion via plasma membrane adhesion molecules","7/592","83/15125",0.0437165228211365,0.40670213086089,0.378862649550169,"Robo1/Pcdh12/Ret/Kirrel3/Robo2/Celsr2/Fat3",7
"GO:0014911","GO:0014911","positive regulation of smooth muscle cell migration","6/592","66/15125",0.0439682718419164,0.408120843823838,0.380184249097621,"Ccn4/Igf1/Has2/Igfbp5/Postn/P2ry2",6
"GO:0010906","GO:0010906","regulation of glucose metabolic process","8/592","101/15125",0.0443590712598401,0.410820948244285,0.382699526587383,"Igf1/Cox11/Esrrb/Ppara/Pfkfb2/Slc45a3/C1qtnf3/Lep",8
"GO:0042445","GO:0042445","hormone metabolic process","11/592","157/15125",0.0445671464721267,0.411061072659197,0.382923214060725,"Dio2/Igf1/Pcsk1/Schip1/Pcsk6/Dkk3/Fdx1/Akr1c14/Cpe/Cyp2s1/Lep",11
"GO:0009612","GO:0009612","response to mechanical stimulus","10/592","138/15125",0.0445849315189693,0.411061072659197,0.382923214060725,"Col1a1/Lrp11/Igf1/Grm8/P2ry1/Col11a1/Mmp2/Tmem150c/Mkx/Tuba1a",10
"GO:0001649","GO:0001649","osteoblast differentiation","13/592","196/15125",0.0447116924745007,0.411307560302342,0.383152829188056,"Col1a1/Ccn4/Mef2c/Scube2/Igf1/Map2k6/Fbn2/Esrra/Igfbp5/Trp53inp2/Pthlh/Ostn/Tmem119",13
"GO:0051962","GO:0051962","positive regulation of nervous system development","20/592","339/15125",0.0450537258797154,0.412653814902446,0.384406930275957,"Metrn/Tiam1/Adgrl1/Igf1/Aspa/Dlg4/Akap5/Wnt5a/Hes1/Robo1/Stau2/Skil/Plxnd1/Trak1/Amigo3/Cux2/Robo2/Lrtm2/Kdr/Marcks",20
"GO:2000300","GO:2000300","regulation of synaptic vesicle exocytosis","5/592","50/15125",0.0450587458392991,0.412653814902446,0.384406930275957,"P2ry1/Rab3a/P2ry2/Sv2c/Ncs1",5
"GO:0002793","GO:0002793","positive regulation of peptide secretion","9/592","120/15125",0.0458984329342583,0.415076827904359,0.386664083745638,"Oxct1/Sybu/Ildr1/Sirt3/Ecrg4/Pfkfb2/Mpc2/Apln/Nnat",9
"GO:1901890","GO:1901890","positive regulation of cell junction assembly","9/592","120/15125",0.0458984329342583,0.415076827904359,0.386664083745638,"Adgrl1/Dlg4/Stau2/Thy1/Amigo3/Col16a1/Cux2/Lrtm2/Kdr",9
"GO:0006112","GO:0006112","energy reserve metabolic process","7/592","84/15125",0.0461558929600345,0.415076827904359,0.386664083745638,"Prkag3/Igf1/Esrrb/Pcdh12/Pgm1/Slc37a4/Lep",7
"GO:0060998","GO:0060998","regulation of dendritic spine development","7/592","84/15125",0.0461558929600345,0.415076827904359,0.386664083745638,"Tiam1/Mef2c/Ptprs/Stau2/Cux2/Foxo6/Marcks",7
"GO:0042476","GO:0042476","odontogenesis","8/592","102/15125",0.0465633462726725,0.415076827904359,0.386664083745638,"Col1a1/Relt/Aspn/Ppara/Itgb6/Cnnm4/Inhba/Hacd1",8
"GO:0060485","GO:0060485","mesenchyme development","17/592","278/15125",0.0465816138299785,0.415076827904359,0.386664083745638,"Col1a1/Tiam1/Mef2c/Rflnb/Wnt5a/Has2/Hes1/Robo1/Ldlrad4/Frzb/Edn3/Ret/Loxl2/Sema6c/Zfp750/Aplnr/Robo2",17
"GO:0021879","GO:0021879","forebrain neuron differentiation","4/592","35/15125",0.0466352516507053,0.415076827904359,0.386664083745638,"Hes1/Slc4a10/Inhba/Uqcrq",4
"GO:0099560","GO:0099560","synaptic membrane adhesion","4/592","35/15125",0.0466352516507053,0.415076827904359,0.386664083745638,"Ptprs/Ntng2/Mdga1/Lrrc4",4
"GO:0006089","GO:0006089","lactate metabolic process","3/592","21/15125",0.0469785914575174,0.415076827904359,0.386664083745638,"Pfkfb2/Ldhd/Slc37a4",3
"GO:0009129","GO:0009129","pyrimidine nucleoside monophosphate metabolic process","3/592","21/15125",0.0469785914575174,0.415076827904359,0.386664083745638,"Dut/Nt5m/Nme1",3
"GO:0015697","GO:0015697","quaternary ammonium group transport","3/592","21/15125",0.0469785914575174,0.415076827904359,0.386664083745638,"Slc22a4/Slc25a19/Slc25a29",3
"GO:0015874","GO:0015874","norepinephrine transport","3/592","21/15125",0.0469785914575174,0.415076827904359,0.386664083745638,"Crhr2/P2ry1/Kcnb1",3
"GO:0030903","GO:0030903","notochord development","3/592","21/15125",0.0469785914575174,0.415076827904359,0.386664083745638,"Col18a1/Wnt5a/Col2a1",3
"GO:0098743","GO:0098743","cell aggregation","3/592","21/15125",0.0469785914575174,0.415076827904359,0.386664083745638,"Col2a1/Col11a1/Mycn",3
"GO:0099625","GO:0099625","ventricular cardiac muscle cell membrane repolarization","3/592","21/15125",0.0469785914575174,0.415076827904359,0.386664083745638,"Scn1b/Ank2/Kcnh2",3
"GO:1900746","GO:1900746","regulation of vascular endothelial growth factor signaling pathway","3/592","21/15125",0.0469785914575174,0.415076827904359,0.386664083745638,"Robo1/Smoc2/Adamts3",3
"GO:0010631","GO:0010631","epithelial cell migration","18/592","299/15125",0.0470393486876049,0.415076827904359,0.386664083745638,"Apoh/Col18a1/Mef2c/Sparc/Igf1/Wnt5a/Has2/Fstl1/Robo1/Smoc2/Hbegf/Atp5f1a/Plxnd1/Dnaja4/Loxl2/Ccn3/Dusp10/Kdr",18
"GO:0001505","GO:0001505","regulation of neurotransmitter levels","12/592","178/15125",0.0473142794932712,0.41660881643754,0.388091204949879,"Mef2c/Asic1/Grm8/Edn3/P2ry1/Rab3a/P2ry2/Sv2c/Syt9/Ncs1/Kcnc3/Sptbn2",12
"GO:0090132","GO:0090132","epithelium migration","18/592","300/15125",0.0483062170803688,0.42269798075803,0.393763555185969,"Apoh/Col18a1/Mef2c/Sparc/Igf1/Wnt5a/Has2/Fstl1/Robo1/Smoc2/Hbegf/Atp5f1a/Plxnd1/Dnaja4/Loxl2/Ccn3/Dusp10/Kdr",18
"GO:0048599","GO:0048599","oocyte development","5/592","51/15125",0.0484170109282665,0.42269798075803,0.393763555185969,"Cyp51/Dazl/Igf1/Grb14/Aurka",5
"GO:0050922","GO:0050922","negative regulation of chemotaxis","5/592","51/15125",0.0484170109282665,0.42269798075803,0.393763555185969,"Wnt5a/Robo1/Ccn3/Sema6c/Robo2",5
"GO:0061383","GO:0061383","trabecula morphogenesis","5/592","51/15125",0.0484170109282665,0.42269798075803,0.393763555185969,"Col1a1/Fbn2/Mmp2/Ppargc1b/Chad",5
"GO:0010038","GO:0010038","response to metal ion","16/592","259/15125",0.048600546562041,0.423401371743882,0.394418797812817,"Mef2c/Dlg4/Akap5/Ppif/Tfrc/Cnga3/Cybrd1/Slc30a2/Syt3/Adcy7/Akr1c14/Loxl2/Calm2/Kcnb1/Syt9/Tuba1a",16
"GO:0090130","GO:0090130","tissue migration","18/592","301/15125",0.0495971894826794,0.43117049292342,0.40165610888499,"Apoh/Col18a1/Mef2c/Sparc/Igf1/Wnt5a/Has2/Fstl1/Robo1/Smoc2/Hbegf/Atp5f1a/Plxnd1/Dnaja4/Loxl2/Ccn3/Dusp10/Kdr",18
"GO:0050767","GO:0050767","regulation of neurogenesis","24/592","429/15125",0.0506759551736202,0.438827978815275,0.408789426302679,"Metrn/Tiam1/Ptprs/Igf1/Aspa/Dlg4/Akap5/Wnt5a/Hes1/Robo1/Stau2/Trak2/Skil/Plxnd1/Bhlhe41/Thy1/Trak1/Mycn/Sema6c/Dusp10/Cux2/Robo2/Kdr/Marcks",24
"GO:0030279","GO:0030279","negative regulation of ossification","4/592","36/15125",0.0509048992935034,0.438827978815275,0.408789426302679,"Mef2c/Rflnb/P2ry2/Mkx",4
"GO:0030513","GO:0030513","positive regulation of BMP signaling pathway","4/592","36/15125",0.0509048992935034,0.438827978815275,0.408789426302679,"Hes1/Zfp423/Kcp/Kdr",4
"GO:0045747","GO:0045747","positive regulation of Notch signaling pathway","4/592","36/15125",0.0509048992935034,0.438827978815275,0.408789426302679,"Hes1/Robo1/Ccn3/Robo2",4
"GO:0009994","GO:0009994","oocyte differentiation","5/592","52/15125",0.0519191810782746,0.445702865540428,0.415193714852964,"Cyp51/Dazl/Igf1/Grb14/Aurka",5
"GO:0060986","GO:0060986","endocrine hormone secretion","5/592","52/15125",0.0519191810782746,0.445702865540428,0.415193714852964,"Crhr2/Ecrg4/Apln/Inhba/C1qtnf3",5
"GO:0001759","GO:0001759","organ induction","3/592","22/15125",0.0528664320707083,0.448220141597428,0.417538678904628,"Wnt5a/Robo1/Robo2",3
"GO:0035883","GO:0035883","enteroendocrine cell differentiation","3/592","22/15125",0.0528664320707083,0.448220141597428,0.417538678904628,"Wnt5a/Hes1/Gdf11",3
"GO:0046386","GO:0046386","deoxyribose phosphate catabolic process","3/592","22/15125",0.0528664320707083,0.448220141597428,0.417538678904628,"Dut/Nt5m/Nt5c1a",3
"GO:0090201","GO:0090201","negative regulation of release of cytochrome c from mitochondria","3/592","22/15125",0.0528664320707083,0.448220141597428,0.417538678904628,"Igf1/Ppif/Higd1a",3
"GO:0099623","GO:0099623","regulation of cardiac muscle cell membrane repolarization","3/592","22/15125",0.0528664320707083,0.448220141597428,0.417538678904628,"Scn1b/Ank2/Kcnh2",3
"GO:1902307","GO:1902307","positive regulation of sodium ion transmembrane transport","3/592","22/15125",0.0528664320707083,0.448220141597428,0.417538678904628,"Scn1b/Glrx/Atp1b1",3
"GO:0006941","GO:0006941","striated muscle contraction","11/592","162/15125",0.0536529587371434,0.450569334022048,0.419727064946301,"Casq1/Scn1b/Map2k6/Vegfb/Atp1b1/Ank2/Calm2/Kcnh2/Myl3/Myl1/Actc1",11
"GO:0009749","GO:0009749","response to glucose","11/592","162/15125",0.0536529587371434,0.450569334022048,0.419727064946301,"Tiam1/Crhr2/Igf1/Oxct1/Sybu/Gpam/Pfkfb2/Mpc2/Tbc1d1/Kcnb1/Nnat",11
"GO:0015718","GO:0015718","monocarboxylic acid transport","9/592","124/15125",0.054468301195236,0.450569334022048,0.419727064946301,"Map2k6/Atp5pf/Slc16a3/Mpc2/Fabp3/P2ry2/Slc16a6/Pmp2/Lep",9
"GO:0050769","GO:0050769","positive regulation of neurogenesis","17/592","284/15125",0.0548171893827655,0.450569334022048,0.419727064946301,"Metrn/Tiam1/Igf1/Aspa/Dlg4/Akap5/Wnt5a/Hes1/Robo1/Stau2/Skil/Plxnd1/Trak1/Cux2/Robo2/Kdr/Marcks",17
"GO:0007215","GO:0007215","glutamate receptor signaling pathway","4/592","37/15125",0.0553811880144777,0.450569334022048,0.419727064946301,"Tiam1/Grm8/Dagla/Kcnb1",4
"GO:0032924","GO:0032924","activin receptor signaling pathway","4/592","37/15125",0.0553811880144777,0.450569334022048,0.419727064946301,"Wif1/Igsf1/Inhba/Dact2",4
"GO:0060351","GO:0060351","cartilage development involved in endochondral bone morphogenesis","4/592","37/15125",0.0553811880144777,0.450569334022048,0.419727064946301,"Col1a1/Scube2/Col2a1/Serpinh1",4
"GO:1903524","GO:1903524","positive regulation of blood circulation","4/592","37/15125",0.0553811880144777,0.450569334022048,0.419727064946301,"Crhr2/Atp5pf/Edn3/Apln",4
"GO:0090303","GO:0090303","positive regulation of wound healing","5/592","53/15125",0.0555654452499126,0.450569334022048,0.419727064946301,"Apoh/Ccn4/Smoc2/Hbegf/Vegfb",5
"GO:0009746","GO:0009746","response to hexose","11/592","163/15125",0.0556084541054993,0.450569334022048,0.419727064946301,"Tiam1/Crhr2/Igf1/Oxct1/Sybu/Gpam/Pfkfb2/Mpc2/Tbc1d1/Kcnb1/Nnat",11
"GO:1902075","GO:1902075","cellular response to salt","11/592","163/15125",0.0556084541054993,0.450569334022048,0.419727064946301,"Mef2c/Dlg4/Akap5/Ppif/Chrna4/Syt3/Adcy7/Akr1c14/Kcnb1/Syt9/Tuba1a",11
"GO:0045669","GO:0045669","positive regulation of osteoblast differentiation","6/592","70/15125",0.055813884555064,0.450569334022048,0.419727064946301,"Ccn4/Mef2c/Scube2/Igf1/Fbn2/Tmem119",6
"GO:0009138","GO:0009138","pyrimidine nucleoside diphosphate metabolic process","2/592","10/15125",0.0558828697352248,0.450569334022048,0.419727064946301,"Entpd4b/Entpd4",2
"GO:0009221","GO:0009221","pyrimidine deoxyribonucleotide biosynthetic process","2/592","10/15125",0.0558828697352248,0.450569334022048,0.419727064946301,"Dut/Nme1",2
"GO:0010692","GO:0010692","regulation of alkaline phosphatase activity","2/592","10/15125",0.0558828697352248,0.450569334022048,0.419727064946301,"Mef2c/Ppargc1b",2
"GO:0015801","GO:0015801","aromatic amino acid transport","2/592","10/15125",0.0558828697352248,0.450569334022048,0.419727064946301,"Slc38a3/Slc25a29",2
"GO:0021936","GO:0021936","regulation of cerebellar granule cell precursor proliferation","2/592","10/15125",0.0558828697352248,0.450569334022048,0.419727064946301,"Igf1/Zfp423",2
"GO:0035881","GO:0035881","amacrine cell differentiation","2/592","10/15125",0.0558828697352248,0.450569334022048,0.419727064946301,"Hes1/Gdf11",2
"GO:0046085","GO:0046085","adenosine metabolic process","2/592","10/15125",0.0558828697352248,0.450569334022048,0.419727064946301,"Adk/Nt5c1a",2
"GO:0048853","GO:0048853","forebrain morphogenesis","2/592","10/15125",0.0558828697352248,0.450569334022048,0.419727064946301,"Wnt5a/Tuba1a",2
"GO:0061140","GO:0061140","lung secretory cell differentiation","2/592","10/15125",0.0558828697352248,0.450569334022048,0.419727064946301,"Igf1/Aimp2",2
"GO:0072102","GO:0072102","glomerulus morphogenesis","2/592","10/15125",0.0558828697352248,0.450569334022048,0.419727064946301,"Mef2c/Kirrel3",2
"GO:0150078","GO:0150078","positive regulation of neuroinflammatory response","2/592","10/15125",0.0558828697352248,0.450569334022048,0.419727064946301,"Ttbk1/Tafa3",2
"GO:1902231","GO:1902231","positive regulation of intrinsic apoptotic signaling pathway in response to DNA damage","2/592","10/15125",0.0558828697352248,0.450569334022048,0.419727064946301,"Steap3/Skil",2
"GO:1905274","GO:1905274","regulation of modification of postsynaptic actin cytoskeleton","2/592","10/15125",0.0558828697352248,0.450569334022048,0.419727064946301,"Tiam1/Marcks",2
"GO:0042102","GO:0042102","positive regulation of T cell proliferation","8/592","106/15125",0.0560900208481817,0.451354531756797,0.420458514505167,"Igf1/Hes1/Tfrc/Gpam/Card11/Adk/Lep/Cd59b",8
"GO:0030512","GO:0030512","negative regulation of transforming growth factor beta receptor signaling pathway","7/592","88/15125",0.0567739234632293,0.454652812971253,0.423531022527747,"Aspn/Ppara/Ldlrad4/Fbn2/Fbn1/Skil/Tet1",7
"GO:0048477","GO:0048477","oogenesis","7/592","88/15125",0.0567739234632293,0.454652812971253,0.423531022527747,"Cyp51/Dazl/Igf1/Grb14/Aurka/Ptx3/Paqr7",7
"GO:0006790","GO:0006790","sulfur compound metabolic process","15/592","244/15125",0.0568316016214067,0.454652812971253,0.423531022527747,"Dlat/Pdhx/Gamt/Slc25a19/Glrx5/Pdhb/Gpam/Mpc2/Ppcs/Ndufab1/Nudt7/Acot11/Amd2/Amd1/Hmgcs1",15
"GO:0034284","GO:0034284","response to monosaccharide","11/592","164/15125",0.0576108613190018,0.459991964550943,0.428504699723756,"Tiam1/Crhr2/Igf1/Oxct1/Sybu/Gpam/Pfkfb2/Mpc2/Tbc1d1/Kcnb1/Nnat",11
"GO:0034103","GO:0034103","regulation of tissue remodeling","6/592","71/15125",0.0590477441347757,0.463041741119645,0.431345713683798,"Thbs4/Tfrc/Ppargc1b/Abi3bp/Tmem119/Lep",6
"GO:0003085","GO:0003085","negative regulation of systemic arterial blood pressure","3/592","23/15125",0.0590904756730282,0.463041741119645,0.431345713683798,"Sod2/Apln/Kdr",3
"GO:0009264","GO:0009264","deoxyribonucleotide catabolic process","3/592","23/15125",0.0590904756730282,0.463041741119645,0.431345713683798,"Dut/Nt5m/Nt5c1a",3
"GO:0018904","GO:0018904","ether metabolic process","3/592","23/15125",0.0590904756730282,0.463041741119645,0.431345713683798,"Nceh1/Chpt1/Plaat3",3
"GO:0046128","GO:0046128","purine ribonucleoside metabolic process","3/592","23/15125",0.0590904756730282,0.463041741119645,0.431345713683798,"Gamt/Adk/Nt5c1a",3
"GO:0097107","GO:0097107","postsynaptic density assembly","3/592","23/15125",0.0590904756730282,0.463041741119645,0.431345713683798,"Ptprs/Abi3bp/C1ql3",3
"GO:1902547","GO:1902547","regulation of cellular response to vascular endothelial growth factor stimulus","3/592","23/15125",0.0590904756730282,0.463041741119645,0.431345713683798,"Robo1/Smoc2/Adamts3",3
"GO:1904031","GO:1904031","positive regulation of cyclin-dependent protein kinase activity","3/592","23/15125",0.0590904756730282,0.463041741119645,0.431345713683798,"Ccnd2/Ttbk1/Ccnd1",3
"GO:0048593","GO:0048593","camera-type eye morphogenesis","9/592","126/15125",0.0591188993404216,0.463041741119645,0.431345713683798,"Gdf11/Cnga3/Tspan12/Thy1/Prdm1/Col8a2/Kdr/Col8a1/Fat3",9
"GO:0051592","GO:0051592","response to calcium ion","9/592","126/15125",0.0591188993404216,0.463041741119645,0.431345713683798,"Mef2c/Akap5/Ppif/Syt3/Akr1c14/Calm2/Kcnb1/Syt9/Tuba1a",9
"GO:0051785","GO:0051785","positive regulation of nuclear division","5/592","54/15125",0.0593557622533133,0.463132626917693,0.43143037818797,"Dazl/Igf1/Wnt5a/Edn3/Mad2l1bp",5
"GO:0072523","GO:0072523","purine-containing compound catabolic process","5/592","54/15125",0.0593557622533133,0.463132626917693,0.43143037818797,"Entpd4b/Nudt7/Pde4a/Nt5c1a/Entpd4",5
"GO:0071241","GO:0071241","cellular response to inorganic substance","11/592","165/15125",0.0596604834012415,0.464628613155123,0.43282396151738,"Mef2c/Dlg4/Akap5/Ppif/Tfrc/Syt3/Adcy7/Akr1c14/Kcnb1/Syt9/Tuba1a",11
"GO:0006836","GO:0006836","neurotransmitter transport","12/592","185/15125",0.0599853168239726,0.465995145742771,0.434096952528656,"Mef2c/Asic1/Grm8/Edn3/P2ry1/Rab3a/P2ry2/Sv2c/Syt9/Ncs1/Kcnc3/Sptbn2",12
"GO:0060325","GO:0060325","face morphogenesis","4/592","38/15125",0.0600626039016704,0.465995145742771,0.434096952528656,"Col1a1/Crispld1/Schip1/Mmp2",4
"GO:0001654","GO:0001654","eye development","19/592","330/15125",0.0605941609815574,0.46923387939014,0.437113989120602,"Kera/Hes1/Gdf11/Stau2/Col5a2/Cnga3/Col5a1/Lamc3/Skil/Tspan12/Mfap5/Thy1/Prdm1/Inhba/Col8a2/Plaat3/Kdr/Col8a1/Fat3",19
"GO:0014897","GO:0014897","striated muscle hypertrophy","8/592","108/15125",0.0612857453767308,0.473697340205107,0.441271918135978,"Tiam1/Ccn4/Mef2c/Igf1/Ppara/Igfbp5/Adk/Lep",8
"GO:0030509","GO:0030509","BMP signaling pathway","9/592","127/15125",0.0615369511671158,0.473857571534045,0.441421181346608,"Wnt5a/Hes1/Fstl1/Fbn1/Skil/Zfp423/Grem2/Kcp/Kdr",9
"GO:0031644","GO:0031644","regulation of nervous system process","9/592","127/15125",0.0615369511671158,0.473857571534045,0.441421181346608,"Tmem25/Igf1/Dlg4/Tnfrsf21/Chrna4/Neto2/Ccn3/Cux2/Tafa4",9
"GO:0071560","GO:0071560","cellular response to transforming growth factor beta stimulus","14/592","227/15125",0.0628378211044698,0.482970318470243,0.44991014461223,"Mef2c/Aspn/Ppara/Ldlrad4/Fbn2/Col3a1/Itgb6/Fbn1/Skil/Col1a2/Ltbp4/Nrep/Tet1/Dusp22",14
"GO:0051924","GO:0051924","regulation of calcium ion transport","15/592","248/15125",0.0635596596903791,0.487606941505297,0.454229382586979,"Crhr2/Casq1/Jph2/Igf1/Akap5/Hes1/Atp1b1/Cxcl9/Thy1/Gnb5/Ank2/Calm2/Wfs1/Aplnr/Mettl21c",15
